Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
75,-92.505,-7.7263,-100.23129999999999
76,-78.707,-9.1636,-87.8706
77,-95.1192,-9.5624,-104.6816
78,-86.066,-7.5213,-93.5873
79,-80.5785,-8.9803,-89.5588
80,-89.5939,-8.9953,-98.5892
81,-80.1938,-7.7252,-87.919
82,-81.0099,-9.0993,-90.1092
83,-79.6831,-9.0442,-88.7273
84,-69.0205,-7.9676,-76.9881
85,-85.705,-8.8608,-94.5658
86,-81.2873,-8.7977,-90.08500000000001
87,-85.2453,-8.1423,-93.3876
88,-83.9196,-9.4835,-93.4031
89,-74.8035,-8.6121,-83.4156
90,-76.8413,-8.8511,-85.6924
91,-80.0616,-9.0097,-89.0713
92,-87.5038,-8.5657,-96.0695
93,-85.6335,-8.1988,-93.8323
94,-92.2605,-8.9174,-101.1779
95,-77.96,-8.4387,-86.39869999999999
96,-78.0385,-9.5355,-87.574
97,-84.0614,-7.4083,-91.4697
98,-76.2223,-8.409,-84.63130000000001
99,-87.6519,-8.8745,-96.5264
100,-78.8956,-9.2411,-88.1367
101,-71.1926,-7.7507,-78.9433
102,-79.6323,-7.5661,-87.1984
103,-84.8506,-7.7281,-92.5787
104,-70.6553,-8.4059,-79.0612
105,-80.6649,-5.7756,-86.4405
106,-87.3661,-8.6094,-95.97550000000001
107,-88.3309,-9.3687,-97.6996
108,-92.5092,-9.0102,-101.5194
109,-87.9583,-8.4613,-96.41959999999999
110,-91.1316,-9.0694,-100.20100000000001
111,-78.3206,-6.8744,-85.195
112,-83.5601,-8.9846,-92.5447
113,-87.7836,-9.28,-97.06360000000001
114,-79.8015,-8.4027,-88.2042
115,-89.7879,-9.3261,-99.11399999999999
116,-78.384,-8.2699,-86.6539
117,-81.4916,-9.2383,-90.7299
118,-74.2312,-8.8894,-83.1206
119,-86.4721,-9.3493,-95.8214
120,-82.0479,-8.895,-90.9429
121,-78.0206,-8.4147,-86.4353
122,-89.6322,-8.3133,-97.9455
123,-82.9792,-8.8694,-91.8486
124,-86.7042,-7.8534,-94.5576
125,-76.6163,-8.9447,-85.56099999999999
126,-89.0097,-9.0374,-98.0471
127,-83.7817,-8.9286,-92.7103
128,-78.4054,-8.5077,-86.9131
129,-82.4902,-8.8096,-91.2998
130,-81.3803,-9.3448,-90.7251
131,-75.3857,-9.1038,-84.48949999999999
132,-70.5689,-9.0833,-79.6522
133,-80.938,-8.3754,-89.3134
134,-76.2609,-8.5751,-84.83600000000001
135,-91.2104,-8.6102,-99.82060000000001
136,-74.8849,-9.1493,-84.0342
137,-82.8225,-7.9541,-90.7766
138,-77.9447,-8.6719,-86.6166
139,-86.4983,-8.7934,-95.2917
140,-86.7652,-9.677,-96.44219999999999
141,-76.8122,-8.1058,-84.918
142,-81.1088,-8.2966,-89.4054
143,-83.1995,-8.9038,-92.1033
144,-84.9271,-8.5482,-93.47529999999999
145,-96.8745,-8.8785,-105.753
146,-85.8491,-9.3206,-95.1697
147,-86.1507,-8.6491,-94.7998
148,-87.1594,-8.9327,-96.0921
149,-83.8666,-9.0074,-92.87400000000001
150,-82.9974,-9.0517,-92.0491
151,-80.2994,-8.3324,-88.6318
152,-82.0426,-8.3211,-90.3637
153,-78.1382,-9.2919,-87.4301
154,-83.6431,-8.8958,-92.5389
155,-74.795,-8.8012,-83.5962
156,-78.6877,-8.0724,-86.76010000000001
157,-92.8879,-9.0618,-101.9497
158,-92.3962,-9.6895,-102.08569999999999
159,-82.3721,-8.5325,-90.9046
160,-79.4403,-8.6834,-88.1237
161,-85.1123,-8.2396,-93.3519
162,-78.6364,-7.593,-86.2294
163,-81.7288,-8.9956,-90.7244
164,-78.6026,-8.3767,-86.9793
165,-74.0471,-7.9876,-82.0347
166,-81.0379,-9.4642,-90.5021
167,-83.0894,-8.424,-91.51339999999999
168,-88.3387,-9.0521,-97.3908
169,-84.7379,-8.3695,-93.1074
170,-76.764,-8.6487,-85.4127
171,-84.9643,-8.9689,-93.9332
172,-85.0165,-7.6443,-92.6608
173,-82.4676,-8.3004,-90.768
174,-83.5424,-9.4744,-93.0168
175,-79.9512,-8.4232,-88.3744
176,-82.3074,-8.7962,-91.1036
177,-80.7504,-7.9884,-88.7388
178,-76.6146,-8.1355,-84.7501
179,-85.3585,-7.9317,-93.29020000000001
180,-80.8802,-8.8369,-89.7171
181,-83.0493,-9.5023,-92.55160000000001
182,-86.829,-8.9382,-95.76719999999999
183,-92.0398,-8.5041,-100.5439
184,-83.0217,-8.9999,-92.02159999999999
185,-92.7501,-9.1207,-101.8708
186,-89.4864,-8.2878,-97.77420000000001
187,-88.5233,-8.4968,-97.02010000000001
188,-81.8716,-8.5269,-90.3985
189,-90.1752,-7.7176,-97.89280000000001
190,-86.9043,-8.5862,-95.49050000000001
191,-88.2742,-6.6997,-94.97389999999999
192,-89.542,-9.2346,-98.7766
193,-90.8924,-8.5836,-99.476
194,-88.2466,-9.1904,-97.437
195,-84.481,-9.2442,-93.7252
196,-87.6799,-7.9306,-95.6105
197,-83.104,-8.112,-91.216
198,-76.7912,-9.3151,-86.1063
199,-88.9095,-8.3892,-97.2987
200,-88.365,-9.5972,-97.9622
201,-82.8728,-8.6357,-91.5085
202,-80.8617,-7.939,-88.8007
203,-82.2402,-8.8415,-91.0817
204,-82.7904,-8.8412,-91.6316
205,-80.7736,-8.5686,-89.3422
206,-90.3434,-9.0231,-99.3665
207,-83.4357,-8.922,-92.3577
208,-86.6769,-8.2733,-94.95020000000001
209,-88.8434,-8.3223,-97.1657
210,-87.5627,-7.9575,-95.5202
211,-88.2495,-9.2859,-97.5354
212,-92.642,-8.6798,-101.3218
213,-65.0609,-7.442,-72.50290000000001
214,-91.4028,-9.0087,-100.4115
215,-87.7418,-7.5261,-95.2679
216,-82.4914,-8.2192,-90.7106
217,-86.3799,-8.8958,-95.2757
218,-76.8064,-8.9692,-85.7756
219,-72.2901,-8.3102,-80.60029999999999
220,-86.3938,-8.368,-94.7618
221,-86.2163,-9.3314,-95.5477
222,-67.9294,-7.4187,-75.3481
223,-80.3625,-8.8404,-89.2029
224,-88.2225,-9.0484,-97.2709
225,-78.6896,-7.9592,-86.6488
226,-76.2231,-8.7786,-85.0017
227,-86.4122,-8.6483,-95.0605
228,-95.271,-7.7596,-103.0306
229,-88.7577,-9.4166,-98.1743
230,-84.8164,-8.4565,-93.2729
231,-89.1278,-9.0702,-98.198
232,-85.6342,-8.9892,-94.6234
233,-84.8194,-8.9272,-93.7466
234,-83.5642,-8.2531,-91.8173
235,-82.7236,-8.7361,-91.4597
236,-79.149,-6.6868,-85.8358
237,-84.37,-8.8313,-93.2013
238,-86.1689,-8.9924,-95.1613
239,-83.4459,-8.914,-92.3599
240,-92.7808,-9.6391,-102.4199
241,-88.1792,-8.9609,-97.14009999999999
242,-90.7881,-9.2604,-100.0485
243,-84.6049,-9.4656,-94.0705
244,-94.0227,-9.0497,-103.0724
245,-81.0475,-8.0507,-89.0982
246,-75.1111,-8.459,-83.5701
247,-73.2388,-8.1074,-81.3462
248,-80.7304,-8.4179,-89.1483
249,-80.4319,-9.36,-89.7919
250,-84.7269,-8.8995,-93.6264
251,-72.4385,-9.0298,-81.4683
252,-77.2258,-9.0279,-86.25370000000001
253,-81.5067,-7.4398,-88.9465
254,-76.3354,-8.4517,-84.78710000000001
255,-78.6338,-8.9968,-87.63059999999999
256,-83.5256,-8.627,-92.15259999999999
257,-77.9609,-6.257,-84.2179
258,-76.3283,-7.6811,-84.0094
259,-85.8502,-9.3257,-95.1759
260,-93.1476,-8.9309,-102.07849999999999
261,-82.6312,-8.5393,-91.1705
262,-82.0222,-9.0367,-91.0589
263,-80.4617,-9.015,-89.4767
264,-87.6591,-8.6703,-96.32939999999999
265,-81.6654,-7.5219,-89.18730000000001
266,-64.7891,-8.6253,-73.4144
267,-69.2102,-8.2402,-77.4504
268,-95.905,-9.2696,-105.1746
269,-74.1416,-8.8871,-83.0287
270,-75.0859,-8.6369,-83.72279999999999
271,-81.6011,-8.2794,-89.8805
272,-73.7681,-8.1526,-81.92070000000001
273,-76.6893,-7.9287,-84.61800000000001
274,-88.6217,-9.0067,-97.6284
275,-68.1433,-8.8829,-77.02619999999999
276,-82.4436,-9.655,-92.0986
277,-82.1271,-8.6961,-90.8232
278,-81.665,-7.1489,-88.8139
279,-83.9713,-8.111,-92.0823
280,-74.5155,-6.8786,-81.39410000000001
281,-70.9515,-8.0422,-78.99369999999999
282,-72.0885,-8.5045,-80.59299999999999
283,-89.2306,-8.7824,-98.01299999999999
284,-70.9558,-7.7724,-78.7282
285,-70.5746,-8.1652,-78.7398
286,-66.7847,-8.5717,-75.35640000000001
287,-75.0415,-8.7719,-83.8134
288,-70.3931,-8.1697,-78.56280000000001
289,-74.1945,-6.8081,-81.0026
290,-66.9785,-7.3981,-74.3766
291,-74.3028,-9.1725,-83.4753
292,-61.3275,-7.982,-69.3095
293,-81.3487,-8.3055,-89.65419999999999
294,-71.4323,-6.7825,-78.2148
295,-68.5602,-9.0618,-77.622
296,-69.3521,-8.0358,-77.38789999999999
297,-89.549,-9.0091,-98.55810000000001
298,-91.8839,-9.7852,-101.6691
299,-86.8886,-9.0255,-95.91409999999999
300,-88.8826,-8.1713,-97.0539
301,-88.2667,-8.4148,-96.6815
302,-89.5448,-8.5076,-98.05239999999999
303,-82.1423,-8.7885,-90.9308
304,-79.6507,-9.201,-88.8517
305,-87.0168,-8.1324,-95.14920000000001
306,-88.5867,-9.0352,-97.6219
307,-96.9258,-9.19,-106.1158
308,-58.8912,-8.3977,-67.2889
309,-70.9405,-9.0068,-79.9473
310,-79.4528,-8.711,-88.1638
311,-77.7397,-8.8885,-86.62819999999999
312,-89.2481,-9.2944,-98.54249999999999
313,-92.0748,-9.1543,-101.22909999999999
314,-84.8508,-7.9898,-92.84060000000001
315,-78.6112,-7.6785,-86.2897
316,-85.4937,-8.2466,-93.7403
317,-85.6751,-8.6518,-94.3269
318,-79.7615,-8.5104,-88.2719
319,-86.9871,-9.5358,-96.52289999999999
320,-83.1869,-8.381,-91.5679
321,-144.778,-5.0986,-149.8766
322,-153.4649,-5.3804,-158.8453
323,-153.7701,-0.1659,-153.936
324,-149.2261,-1.768,-150.9941
325,-85.0152,-7.8659,-92.88109999999999
326,-77.3083,-8.8135,-86.12180000000001
327,-85.5002,-8.7854,-94.2856
328,-93.4578,-8.5531,-102.0109
329,-154.0217,-3.5676,-157.5893
330,-149.5084,-5.6309,-155.1393
331,-152.5445,-6.7506,-159.2951
332,-155.2047,-3.0471,-158.2518
333,-165.0489,-1.5733,-166.6222
334,-160.8988,0.5494,-160.3494
335,-133.2542,-4.414,-137.66819999999998
336,-139.3004,-6.6323,-145.93269999999998
337,-156.4312,-4.4959,-160.9271
338,-159.5468,-3.7096,-163.25639999999999
339,-153.2657,-5.8466,-159.1123
340,-140.3862,-8.1968,-148.583
341,-156.2031,-5.5359,-161.739
342,-153.2809,-5.3802,-158.6611
343,-143.0434,-5.3515,-148.39489999999998
344,-144.3255,-5.3923,-149.7178
345,-147.3804,-7.1941,-154.5745
346,-163.1047,0.3402,-162.7645
347,-155.1687,-0.8791,-156.0478
348,-164.0446,-0.6126,-164.6572
349,-150.3839,-5.4803,-155.8642
350,-159.4811,-4.0459,-163.527
351,-152.4178,-4.3255,-156.7433
352,-155.7015,-1.2772,-156.9787
353,-145.3952,-3.6621,-149.0573
354,-126.6769,-7.5394,-134.2163
355,-146.8549,-3.4801,-150.33499999999998
356,-167.2817,-2.111,-169.3927
357,-158.0231,-3.927,-161.9501
358,-144.5235,-3.2639,-147.78740000000002
359,-151.4206,-5.4845,-156.9051
360,-139.8526,-6.525,-146.3776
361,-149.5695,-5.7231,-155.2926
362,-153.9665,-6.7927,-160.7592
363,-132.702,-8.7846,-141.4866
364,-159.0835,-2.8128,-161.8963
365,-153.1734,-2.5436,-155.71699999999998
366,-157.8345,-3.5147,-161.3492
367,-148.7239,-6.9453,-155.6692
368,-148.8393,-6.8579,-155.6972
369,-149.3257,-2.9852,-152.3109
370,-155.9888,-1.5774,-157.5662
371,-159.3051,-1.9956,-161.3007
372,-159.4281,-1.1383,-160.5664
373,-131.6204,-8.1403,-139.76069999999999
374,-147.1111,-6.7512,-153.8623
375,-156.6405,-1.7659,-158.4064
376,-152.2602,-3.8433,-156.1035
377,-87.0214,-8.6778,-95.6992
378,-99.0637,-9.6236,-108.6873
379,-92.5378,-8.939,-101.4768
380,-150.1675,-4.5157,-154.6832
381,-159.0725,-1.2217,-160.2942
382,-167.4847,1.0814,-166.4033
383,-171.8123,-0.0708,-171.88309999999998
384,-153.9112,-4.1182,-158.0294
385,-145.3109,-4.663,-149.97390000000001
386,-163.6468,-2.6198,-166.2666
387,-151.6214,-4.8521,-156.4735
388,-154.8636,-6.2604,-161.124
389,-155.5624,-3.6479,-159.2103
390,-148.9671,-1.4066,-150.37369999999999
391,-159.8203,-1.4923,-161.3126
392,-164.3385,-1.4818,-165.8203
393,-167.8379,3.734,-164.10389999999998
394,-145.1721,-4.442,-149.6141
395,-153.5884,-5.5173,-159.1057
396,-87.2015,-7.9514,-95.15289999999999
397,-83.5156,-8.0613,-91.57690000000001
398,-93.438,-8.5525,-101.9905
399,-90.4632,-8.3884,-98.8516
400,-94.0724,-8.5695,-102.6419
401,-89.9312,-9.0937,-99.0249
402,-103.203,-6.0463,-109.2493
403,-142.9088,-5.1247,-148.0335
404,-152.6372,-4.7243,-157.3615
405,-151.121,-3.8839,-155.00490000000002
406,-167.0071,-0.0364,-167.0435
407,-151.496,-4.35,-155.846
408,-155.4141,-3.2586,-158.6727
409,-162.6073,4.2245,-158.3828
410,-155.0579,-3.6867,-158.7446
411,-154.5768,-1.9623,-156.5391
412,-150.4338,-2.9999,-153.4337
413,-153.4589,-2.6367,-156.0956
414,-135.9831,-5.1405,-141.1236
415,-151.1036,-0.519,-151.6226
416,-145.4431,-5.4311,-150.87419999999997
417,-154.1524,-2.9854,-157.1378
418,-161.3662,-1.1115,-162.4777
419,-164.696,0.248,-164.448
420,-138.1409,-5.5999,-143.74079999999998
421,-139.8429,-5.5916,-145.43449999999999
422,-143.4452,-6.5786,-150.0238
423,-149.4629,-5.1026,-154.5655
424,-144.7336,-6.5757,-151.3093
425,-150.2521,-5.5605,-155.8126
426,-147.713,-3.9768,-151.6898
427,-152.4709,-3.0944,-155.5653
428,-138.8274,-6.7721,-145.5995
429,-157.6928,-1.9622,-159.655
430,-157.3165,-5.3914,-162.7079
431,-153.8116,-5.2406,-159.0522
432,-94.2908,-8.6957,-102.9865
433,-81.8451,-8.9546,-90.7997
434,-89.8851,-9.295,-99.1801
435,-95.7778,-9.6119,-105.3897
436,-86.5489,-9.239,-95.78790000000001
437,-84.351,-8.6844,-93.0354
438,-82.7509,-9.0784,-91.8293
439,-79.42,-8.6547,-88.0747
440,-79.7111,-8.0367,-87.7478
441,-72.4092,-8.3526,-80.7618
442,-77.6645,-9.3784,-87.0429
443,-83.0478,-8.9833,-92.0311
444,-93.64,-8.8235,-102.4635
445,-86.4518,-8.2104,-94.66220000000001
446,-76.1718,-8.8604,-85.0322
447,-88.5658,-8.0228,-96.5886
448,-84.5825,-9.2689,-93.8514
449,-71.3127,-7.0677,-78.38040000000001
450,-68.3292,-8.435,-76.7642
451,-73.3089,-8.4297,-81.73859999999999
452,-73.6425,-8.4714,-82.1139
453,-85.8017,-7.6067,-93.4084
454,-73.1706,-9.0538,-82.22439999999999
455,-93.0376,-8.8732,-101.9108
456,-86.8314,-8.157,-94.9884
457,-82.7383,-8.3989,-91.13719999999999
458,-84.3448,-8.5249,-92.86970000000001
459,-86.7084,-8.963,-95.67139999999999
460,-83.2491,-7.8937,-91.1428
461,-90.1712,-9.4553,-99.6265
462,-86.4062,-8.3911,-94.79729999999999
463,-82.3862,-6.386,-88.7722
464,-84.5665,-9.1902,-93.75670000000001
465,-83.9577,-8.8104,-92.7681
466,-87.2536,-9.3905,-96.64410000000001
467,-89.9783,-8.7312,-98.7095
468,-78.9592,-9.2719,-88.2311
469,-88.1496,-7.1544,-95.304
470,-82.8322,-8.6722,-91.5044
471,-88.5765,-9.2884,-97.86489999999999
472,-90.9091,-10.0974,-101.00649999999999
473,-89.909,-8.6752,-98.58420000000001
474,-81.8794,-8.8866,-90.766
475,-84.0664,-8.7383,-92.8047
476,-77.8209,-7.8122,-85.6331
477,-98.151,-9.6837,-107.8347
478,-69.6598,-8.7314,-78.3912
479,-80.1925,-8.3537,-88.5462
480,-90.148,-8.1885,-98.3365
481,-81.6714,-9.9202,-91.5916
482,-92.6904,-8.2496,-100.94
483,-85.1343,-9.2446,-94.3789
484,-95.3315,-8.9347,-104.2662
485,-78.909,-8.9684,-87.87740000000001
486,-76.8094,-8.6669,-85.4763
487,-87.7157,-10.2303,-97.946
488,-80.4301,-8.7997,-89.2298
489,-81.4199,-9.1096,-90.5295
490,-91.8154,-9.8498,-101.6652
491,-88.3468,-7.7569,-96.1037
492,-81.49,-9.9528,-91.44279999999999
493,-86.5589,-9.5249,-96.0838
494,-91.3909,-9.9167,-101.30760000000001
495,-72.6326,-9.1415,-81.7741
496,-88.8276,-9.4368,-98.26440000000001
497,-89.406,-5.9585,-95.3645
498,-87.4493,-8.8183,-96.26759999999999
499,-75.4443,-9.2966,-84.7409
500,-93.4548,-9.407,-102.8618
501,-81.3478,-8.9306,-90.2784
502,-91.3568,-8.3039,-99.6607
503,-95.2945,-8.665,-103.95949999999999
504,-79.1952,-9.3283,-88.5235
505,-94.0366,-7.2144,-101.251
506,-94.1599,-9.5567,-103.7166
507,-86.3487,-9.0781,-95.42679999999999
508,-85.287,-8.8745,-94.1615
509,-87.4368,-8.4714,-95.90820000000001
510,-91.1899,-8.8227,-100.01259999999999
511,-82.7898,-8.3681,-91.1579
512,-84.2709,-8.8106,-93.0815
513,-77.7966,-8.2333,-86.0299
514,-78.1586,-8.9172,-87.0758
515,-88.0019,-9.2067,-97.2086
516,-94.5324,-8.8535,-103.38589999999999
517,-87.7018,-8.5198,-96.22160000000001
518,-86.4399,-9.6356,-96.07549999999999
519,-77.5186,-8.5104,-86.02900000000001
520,-85.5822,-9.5162,-95.0984
521,-85.0558,-8.6875,-93.7433
522,-89.8846,-9.1021,-98.98670000000001
523,-87.9853,-8.656,-96.6413
524,-86.1814,-8.4602,-94.6416
525,-82.9037,-8.1005,-91.0042
526,-78.6562,-9.3066,-87.9628
527,-83.2035,-9.1495,-92.35300000000001
528,-89.0278,-9.4722,-98.5
529,-83.0923,-8.1161,-91.2084
530,-83.7807,-9.3619,-93.1426
531,-91.4265,-9.2728,-100.69930000000001
532,-87.5505,-8.932,-96.4825
533,-83.1242,-9.0237,-92.1479
534,-86.8701,-8.8101,-95.6802
535,-93.7951,-8.9387,-102.7338
536,-89.1243,-8.4829,-97.6072
537,-96.4589,-10.348,-106.8069
538,-87.5041,-9.4391,-96.94319999999999
539,-86.1982,-8.625,-94.8232
540,-84.9141,-8.2524,-93.1665
541,-88.3759,-9.2374,-97.6133
542,-86.1124,-9.1589,-95.2713
543,-88.2362,-9.7151,-97.9513
544,-88.8543,-7.5862,-96.4405
545,-93.4846,-9.3792,-102.8638
546,-93.2216,-7.1666,-100.3882
547,-95.792,-10.5678,-106.3598
548,-83.1932,-9.0329,-92.2261
549,-83.4886,-8.1511,-91.6397
550,-81.3213,-8.7476,-90.0689
551,-93.141,-8.825,-101.96600000000001
552,-77.9776,-8.9066,-86.88419999999999
553,-88.0097,-8.5604,-96.5701
554,-92.8981,-8.9148,-101.8129
555,-79.0569,-9.2727,-88.3296
556,-89.0375,-10.046,-99.08349999999999
557,-84.2091,-8.7059,-92.915
558,-86.8063,-9.3987,-96.205
559,-79.3894,-9.3866,-88.776
560,-95.07,-9.2778,-104.34779999999999
561,-85.9428,-8.9899,-94.93270000000001
562,-87.8959,-7.956,-95.8519
563,-91.6203,-9.3545,-100.9748
564,-90.0657,-7.3693,-97.435
565,-95.2927,-8.3368,-103.6295
566,-88.1743,-9.0099,-97.1842
567,-78.727,-8.2776,-87.00460000000001
568,-90.8195,-8.5314,-99.35090000000001
569,-78.6369,-8.87,-87.5069
570,-91.7378,-8.0673,-99.8051
571,-88.9076,-9.7681,-98.6757
572,-88.6386,-8.4429,-97.08149999999999
573,-88.1925,-7.7778,-95.9703
574,-83.7467,-8.3632,-92.10990000000001
575,-87.9061,-9.0884,-96.99449999999999
576,-82.6643,-9.1264,-91.7907
577,-94.419,-8.6036,-103.0226
578,-78.163,-8.6612,-86.82419999999999
579,-88.404,-9.1368,-97.54079999999999
580,-84.8482,-8.7115,-93.5597
581,-83.4861,-9.2579,-92.744
582,-95.5655,-9.7651,-105.3306
583,-85.6474,-9.3224,-94.9698
584,-96.5887,-8.1965,-104.7852
585,-87.9339,-8.7221,-96.65599999999999
586,-80.0522,-8.2431,-88.2953
587,-85.7938,-9.4797,-95.2735
588,-86.4587,-8.6463,-95.10499999999999
589,-87.9963,-8.9194,-96.9157
590,-81.6903,-8.6344,-90.32469999999999
591,-91.7517,-8.6826,-100.43430000000001
592,-81.6078,-8.6449,-90.2527
593,-91.0581,-9.6149,-100.673
594,-87.5122,-9.4535,-96.96570000000001
595,-90.4354,-7.4716,-97.907
596,-92.7715,-8.5381,-101.3096
597,-90.1346,-8.8204,-98.95500000000001
598,-84.453,-9.6574,-94.1104
599,-86.1782,-9.444,-95.6222
600,-91.2333,-9.5236,-100.7569
601,-84.2746,-8.8454,-93.12
602,-79.6512,-7.2993,-86.9505
603,-95.8477,-8.86,-104.7077
604,-88.5294,-8.9242,-97.4536
605,-85.6194,-7.6868,-93.3062
606,-95.1256,-8.43,-103.5556
607,-91.0932,-9.3893,-100.4825
608,-80.2026,-9.3466,-89.5492
609,-90.448,-9.2675,-99.71549999999999
610,-83.4958,-9.0154,-92.5112
611,-90.3077,-8.885,-99.1927
612,-87.3502,-9.0225,-96.37270000000001
613,-77.3984,-8.017,-85.41539999999999
614,-87.6033,-9.1669,-96.7702
615,-89.8309,-9.3124,-99.1433
616,-84.6872,-8.7877,-93.4749
617,-81.767,-9.0794,-90.84639999999999
618,-81.2729,-9.0315,-90.3044
619,-85.6861,-9.4686,-95.15469999999999
620,-85.1456,-8.5428,-93.6884
621,-81.6535,-7.5778,-89.23129999999999
622,-76.1345,-8.449,-84.5835
623,-82.9582,-9.0293,-91.98750000000001
624,-84.4485,-9.0155,-93.464
625,-77.2393,-8.8661,-86.1054
626,-87.1683,-9.1694,-96.3377
627,-78.8985,-7.9163,-86.81479999999999
628,-93.9229,-8.5433,-102.4662
629,-73.0126,-6.3614,-79.37400000000001
630,-83.0478,-8.5696,-91.61739999999999
631,-78.436,-7.3141,-85.7501
632,-91.7157,-8.7514,-100.4671
633,-82.0048,-8.2753,-90.2801
634,-90.258,-9.4871,-99.7451
635,-80.642,-9.4811,-90.1231
636,-87.2232,-9.1536,-96.3768
637,-79.7088,-8.3765,-88.08529999999999
638,-84.9642,-8.4978,-93.462
639,-88.534,-9.0042,-97.5382
640,-83.7908,-8.8576,-92.64840000000001
641,-70.8854,-8.9798,-79.8652
642,-76.304,-8.7858,-85.0898
643,-83.9418,-8.7083,-92.6501
644,-80.5104,-8.1967,-88.7071
645,-80.0117,-7.8148,-87.82650000000001
646,-69.8014,-7.4794,-77.2808
647,-68.3604,-8.2917,-76.6521
648,-71.531,-8.6097,-80.14070000000001
649,-85.4323,-8.7273,-94.1596
650,-83.7814,-8.2812,-92.0626
651,-88.9994,-8.9446,-97.94399999999999
652,-85.4091,-8.8648,-94.2739
653,-89.9819,-9.1042,-99.0861
654,-74.484,-8.9957,-83.4797
655,-87.567,-7.5982,-95.1652
656,-92.8081,-8.8698,-101.6779
657,-76.8361,-8.8461,-85.6822
658,-87.5482,-8.2108,-95.759
659,-82.1012,-8.7699,-90.87110000000001
660,-82.3188,-8.9581,-91.2769
661,-88.9411,-8.6751,-97.6162
662,-94.15,-9.8122,-103.96220000000001
663,-84.6334,-9.4151,-94.04849999999999
664,-91.8381,-8.9841,-100.8222
665,-90.2594,-9.0467,-99.3061
666,-88.446,-7.8905,-96.3365
667,-86.7992,-8.8488,-95.648
668,-84.3696,-9.5192,-93.8888
669,-88.4277,-8.9594,-97.3871
670,-90.8698,-9.5237,-100.3935
671,-83.0454,-9.4038,-92.4492
672,-84.6512,-8.5728,-93.224
673,-81.2704,-6.4347,-87.7051
674,-84.5319,-8.4917,-93.02359999999999
675,-85.8146,-8.9448,-94.7594
676,-76.3056,-8.5021,-84.8077
677,-79.1347,-8.4203,-87.55499999999999
678,-86.6759,-7.6342,-94.3101
679,-74.4431,-8.2387,-82.6818
680,-85.1819,-8.1423,-93.3242
