Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
437,11.4405,-0.8334,10.6071
438,8.7177,-0.5001,8.217600000000001
439,6.4031,-0.4392,5.963900000000001
440,13.7241,-0.6388,13.0853
441,5.9493,-0.4749,5.4744
442,6.6266,-0.2737,6.3529
443,11.9677,-0.6708,11.2969
444,14.0257,-0.778,13.2477
445,8.5325,-0.6021,7.930400000000001
446,5.304,-0.5002,4.803800000000001
447,11.5852,-0.7941,10.7911
448,10.5575,-0.6704,9.887099999999998
449,7.9635,-0.4814,7.4821
450,7.7055,-0.4985,7.207
451,6.3404,-0.4616,5.8788
452,9.383,-0.4274,8.955599999999999
453,7.1673,-0.481,6.6863
454,6.9527,-0.3407,6.612
455,8.8853,-0.4092,8.4761
456,9.5272,-0.4667,9.060500000000001
457,4.4381,-0.3597,4.0784
458,7.4798,-0.4003,7.0795
459,13.1714,-0.679,12.4924
460,6.6693,-0.3993,6.27
461,7.0016,-0.4678,6.533799999999999
462,8.9431,-0.4789,8.4642
463,5.1958,-0.4965,4.6993
464,9.307,-0.5701,8.7369
465,9.263,-0.6539,8.6091
466,14.2732,-0.9024,13.3708
467,6.4923,-0.6277,5.8646
468,13.8337,-0.7518,13.081900000000001
469,7.9489,-0.5052,7.4437
470,7.6412,-0.5245,7.116700000000001
471,6.1412,-0.3242,5.817
472,7.4843,-0.4552,7.029100000000001
473,6.5235,-0.4791,6.0444
474,8.3919,-0.6188,7.7730999999999995
475,14.8645,-0.9386,13.9259
476,5.7903,-0.4541,5.3362
477,7.0625,-0.3738,6.6887
478,6.0596,-0.3984,5.6612
479,9.2808,-0.7182,8.5626
480,6.4576,-0.4011,6.0565
481,12.8637,-0.9469,11.9168
482,6.7608,-0.6679,6.092899999999999
483,13.8441,-0.7685,13.0756
484,6.3623,-0.6845,5.6778
485,5.6998,-0.3795,5.3203
486,10.2942,-0.563,9.7312
487,8.3991,-0.5553,7.843800000000001
488,9.0261,-0.6211,8.405
489,7.1235,-0.4758,6.6477
490,9.5238,-0.6552,8.868599999999999
491,6.99,-0.3908,6.599200000000001
492,5.6259,-0.4904,5.1354999999999995
493,7.0602,-0.4285,6.6317
494,9.109,-0.6203,8.4887
495,12.2364,-0.7016,11.5348
496,7.5213,-0.4406,7.0807
497,6.535,-0.4613,6.0737000000000005
498,5.7828,-0.3053,5.4775
499,12.705,-0.5618,12.1432
500,7.5984,-0.4589,7.1395
501,9.2657,-0.6238,8.641900000000001
502,5.0344,-0.371,4.663399999999999
503,15.3457,-0.7043,14.6414
504,5.9972,-0.4525,5.544700000000001
505,8.476,-0.4213,8.0547
506,9.9071,-0.5571,9.35
507,10.4847,-0.6322,9.852500000000001
508,5.4966,-0.585,4.9116
509,13.6718,-0.7815,12.8903
510,4.5588,-0.4821,4.0767
511,5.1548,-0.3052,4.8496
512,6.3009,-0.7071,5.593800000000001
513,4.9233,-0.6625,4.260800000000001
514,12.8622,-0.6784,12.1838
515,12.428,-0.8577,11.570300000000001
516,6.431,-0.5332,5.8978
517,7.6562,-0.4347,7.2215
518,12.7311,-0.7107,12.0204
519,9.0957,-0.7169,8.3788
520,4.823,-0.3376,4.4854
521,5.7707,-0.4264,5.3443
522,5.3807,-0.4837,4.897
523,4.429,-0.4377,3.9913000000000003
524,5.6999,-0.5623,5.137600000000001
525,8.6573,-0.763,7.894299999999999
526,9.1919,-0.4617,8.7302
527,4.928,-0.4624,4.4656
528,8.4952,-0.7242,7.771000000000001
529,6.7558,-0.4275,6.3283
530,6.4682,-0.3391,6.1291
531,5.8235,-0.5496,5.2739
532,8.9623,-0.5972,8.365100000000002
533,12.4998,-0.7439,11.7559
534,5.4436,-0.3907,5.0529
535,10.008,-0.446,9.562
536,8.7971,-0.4826,8.3145
537,5.9304,-0.3753,5.5550999999999995
538,9.7853,-0.5623,9.222999999999999
539,8.7942,-0.5869,8.2073
540,7.2416,-0.4395,6.8021
541,7.4622,-0.6388,6.8234
542,7.7972,-0.5393,7.2579
543,4.7385,-0.2956,4.4429
544,9.9029,-0.5497,9.353200000000001
545,7.9637,-0.4652,7.4985
546,4.7782,-0.2969,4.4813
547,5.488,-0.3554,5.1326
548,9.169,-0.6751,8.4939
549,9.9065,-0.6447,9.2618
550,7.919,-0.4406,7.4784
551,5.6849,-0.3015,5.3834
552,8.3903,-0.4182,7.9721
553,6.8923,-0.4355,6.456799999999999
554,10.1749,-0.5461,9.628799999999998
555,6.8482,-0.4989,6.3493
556,6.7132,-0.4771,6.2360999999999995
557,8.6232,-0.5441,8.0791
558,5.7767,-0.388,5.3887
559,8.4938,-0.4038,8.09
560,5.6454,-0.3417,5.3037
561,13.7079,-0.8602,12.8477
562,6.3956,-0.5686,5.827
563,3.0948,-0.3045,2.7903000000000002
564,7.5766,-0.5328,7.0438
565,10.7128,-0.6515,10.0613
566,5.7144,-0.3688,5.3456
567,5.5083,-0.4151,5.0932
568,5.4394,-0.3074,5.132
569,6.8433,-0.5633,6.28
570,6.2369,-0.4339,5.803
571,8.0864,-0.4316,7.6548
572,7.2029,-0.8029,6.3999999999999995
573,5.5739,-0.5468,5.0271
574,6.0881,-0.3783,5.7097999999999995
575,10.9434,-0.7466,10.1968
576,6.0243,-0.2745,5.7498000000000005
577,6.6083,-0.3189,6.2894
578,7.981,-0.4723,7.5087
579,14.5321,-0.7844,13.7477
580,9.1235,-0.4383,8.6852
581,7.6472,-0.469,7.1781999999999995
582,5.8069,-0.2759,5.531
583,5.8842,-0.4162,5.468
584,6.7377,-0.4588,6.2789
585,7.4363,-0.4975,6.9388000000000005
586,8.5488,-0.3692,8.1796
587,3.3508,-0.2995,3.0513
588,14.3941,-0.8429,13.5512
589,8.9762,-0.4823,8.4939
590,4.9881,-0.4819,4.5062
591,7.8168,-0.4808,7.335999999999999
592,5.4308,-0.2462,5.1846
593,6.9994,-0.4356,6.5638
594,6.035,-0.202,5.833
595,6.3347,-0.2783,6.0564
596,5.5332,-0.279,5.2542
597,6.9858,-0.4414,6.5444
598,7.1044,-0.2272,6.8772
599,8.6424,-0.5023,8.1401
600,5.621,-0.2445,5.3765
601,6.2243,-0.1886,6.0357
602,7.1583,-0.5087,6.6495999999999995
603,6.836,-0.3998,6.4362
604,7.7239,-0.3369,7.3870000000000005
605,7.9747,-0.4688,7.5059000000000005
606,10.8375,-0.5027,10.3348
607,8.4763,-0.3484,8.1279
608,5.4281,-0.4189,5.0092
609,7.3131,-0.4916,6.8215
610,8.8949,-0.5037,8.3912
611,10.4934,-0.5477,9.945699999999999
612,8.265,-0.4517,7.813300000000001
613,4.8624,-0.2702,4.5922
614,7.2225,-0.4596,6.7629
615,4.9251,-0.3803,4.5447999999999995
616,10.2903,-0.5065,9.7838
617,10.9807,-0.5243,10.4564
618,5.9472,-0.3785,5.5687
619,7.9578,-0.4728,7.484999999999999
620,8.2477,-0.3436,7.9041
621,6.7636,-0.4868,6.276800000000001
622,6.907,-0.3486,6.5584
623,9.136,-0.4387,8.697299999999998
624,5.2573,-0.2692,4.9881
625,8.6302,-0.5143,8.1159
626,7.7513,-0.337,7.4143
627,7.8185,-0.2906,7.5279
628,6.0151,-0.212,5.803100000000001
629,8.1543,-0.3375,7.816799999999999
630,7.3652,-0.4555,6.9097
631,5.8479,-0.4007,5.4472000000000005
632,8.0118,-0.6915,7.3203
633,7.6031,-0.5597,7.0434
634,5.7408,-0.5121,5.2287
635,4.8708,-0.4125,4.4583
636,6.0977,-0.3275,5.7702
637,5.4588,-0.3812,5.0776
638,12.5898,-0.8301,11.7597
639,7.0443,-0.3876,6.6567
640,8.5652,-0.5765,7.988700000000001
641,8.8204,-0.4795,8.3409
642,12.9269,-0.7399,12.187
643,5.4039,-0.6069,4.797000000000001
644,5.4469,-0.5451,4.901800000000001
645,12.1415,-0.7883,11.353200000000001
646,6.6091,-0.362,6.2471
647,3.14,-0.4521,2.6879
648,5.2384,-0.476,4.7624
649,6.9855,-0.4437,6.5418
650,7.2504,-0.3818,6.8686
651,5.4485,-0.3644,5.0841
652,7.4785,-0.3317,7.146800000000001
653,7.0149,-0.3771,6.6378
654,4.5522,-0.4098,4.1424
655,6.0118,-0.4872,5.5246
656,6.9657,-0.4953,6.4704
657,7.418,-0.7039,6.7141
658,5.2266,-0.2401,4.9865
659,8.8623,-0.7078,8.154499999999999
660,9.9533,-0.7236,9.229700000000001
661,11.9207,-0.8329,11.0878
662,11.9795,-0.6015,11.378
663,8.4921,-0.6217,7.870400000000001
664,9.0659,-0.5473,8.5186
665,5.9751,-0.6016,5.3735
666,6.5886,-0.516,6.0725999999999996
667,11.3509,-0.6701,10.6808
668,7.1259,-0.5235,6.602399999999999
669,5.2779,-0.3231,4.9548
670,7.9501,-0.6276,7.3225
671,7.9838,-0.5778,7.406
672,4.2831,-0.5814,3.7017
673,6.7914,-0.7353,6.056100000000001
674,5.7346,-0.6267,5.107900000000001
675,5.2661,-0.4803,4.7858
676,7.1959,-0.3785,6.8174
677,9.9214,-0.5743,9.347100000000001
678,6.5863,-0.6295,5.956799999999999
679,4.2332,-0.4518,3.7814
680,8.6164,-0.7629,7.8535
681,5.226,-0.4787,4.7473
682,8.9463,-0.5997,8.3466
683,6.5366,-0.4768,6.0598
684,6.6707,-0.5241,6.1466
685,7.7069,-0.5286,7.1783
686,5.5246,-0.4703,5.0543000000000005
687,7.6388,-0.6825,6.9563
688,8.4615,-0.4908,7.970699999999999
689,6.5211,-0.4061,6.114999999999999
690,5.5172,-0.5421,4.975099999999999
691,5.5911,-0.4316,5.1594999999999995
692,6.1739,-0.4239,5.75
693,7.8973,-0.5274,7.3699
694,7.6351,-0.4377,7.1974
695,10.3765,-0.5632,9.8133
696,6.8781,-0.6438,6.2343
697,7.4312,-0.5255,6.9056999999999995
698,8.2288,-0.5736,7.6552
699,8.1813,-0.5414,7.6399
700,4.0712,-0.3768,3.6944
701,8.5525,-0.4304,8.1221
702,8.0678,-0.5034,7.5644
703,9.1676,-0.5424,8.6252
704,7.0468,-0.5776,6.4692
705,8.7048,-0.5506,8.154200000000001
706,6.3904,-0.5578,5.832599999999999
707,6.5452,-0.5317,6.0135000000000005
708,5.3959,-0.4988,4.8971
709,4.7152,-0.2904,4.4248
710,5.8052,-0.5327,5.2725
711,3.8894,-0.5148,3.3746
712,9.7517,-0.6407,9.110999999999999
713,9.9636,-0.7058,9.2578
714,12.251,-0.5704,11.6806
715,9.2957,-0.6216,8.6741
716,4.3675,-0.4322,3.9353
717,7.7038,-0.3941,7.3097
718,5.699,-0.5128,5.1861999999999995
719,5.5918,-0.387,5.2048000000000005
720,4.2386,-0.3511,3.8874999999999997
721,10.7109,-0.6568,10.0541
722,7.9886,-0.3735,7.6151
723,5.8264,-0.4286,5.397799999999999
724,6.0893,-0.2746,5.814699999999999
725,12.1272,-0.763,11.3642
726,5.9419,-0.4625,5.4794
727,7.9056,-0.4683,7.4373
728,7.413,-0.4518,6.9612
729,6.312,-0.6656,5.6464
730,6.7191,-0.337,6.3821
731,9.0809,-0.4939,8.587
732,6.3163,-0.3783,5.938
733,10.336,-0.6805,9.6555
734,7.9717,-0.4636,7.508100000000001
735,6.7135,-0.4618,6.2517
736,7.9295,-0.6723,7.2572
737,8.5748,-0.5372,8.0376
738,5.0443,-0.5969,4.4474
739,7.702,-0.5988,7.1032
740,4.7909,-0.7411,4.049799999999999
741,10.052,-0.5978,9.4542
742,6.072,-0.3971,5.6749
743,6.7689,-0.4821,6.2868
744,9.4774,-0.5482,8.9292
745,5.3992,-0.4329,4.9663
746,7.2782,-0.4143,6.8639
747,9.177,-0.5252,8.6518
748,7.401,-0.516,6.885
749,7.3334,-0.4505,6.8829
