Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
268,-53.1696,1.6402,-51.5294
269,-50.6287,0.5178,-50.1109
270,-52.5873,0.8086,-51.7787
271,-54.2715,1.729,-52.542500000000004
272,-41.934,0.1282,-41.8058
273,-54.0333,1.1507,-52.8826
274,-52.6272,0.8883,-51.7389
275,-53.0365,0.9442,-52.092299999999994
276,-56.6306,1.5883,-55.042300000000004
277,-48.7126,0.3197,-48.392900000000004
278,-58.39,1.2274,-57.1626
279,-41.8846,0.0545,-41.8301
280,-60.371,2.792,-57.579
281,-53.4394,0.6932,-52.7462
282,-52.3887,0.576,-51.8127
283,-42.3477,0.0491,-42.2986
284,-48.4881,0.1534,-48.334700000000005
285,-49.8829,0.5392,-49.3437
286,-51.7529,0.8866,-50.866299999999995
287,-47.6174,0.2064,-47.411
288,-51.5366,1.11,-50.4266
289,-58.8446,1.5651,-57.2795
290,-58.0426,3.2302,-54.8124
291,-51.1812,1.6247,-49.5565
292,-56.1855,1.5545,-54.631
293,-60.7673,3.1199,-57.6474
294,-51.6533,0.5865,-51.0668
295,-50.9536,0.6048,-50.348800000000004
296,-55.5482,1.7837,-53.7645
297,-49.7176,0.2612,-49.456399999999995
298,-53.0789,1.0317,-52.0472
299,-55.7264,1.4725,-54.2539
300,-47.6118,0.2561,-47.3557
301,-52.8493,1.1359,-51.7134
302,-54.0346,0.6357,-53.3989
303,-49.7468,0.5055,-49.2413
304,-45.233,0.1573,-45.0757
305,-52.8706,1.2171,-51.6535
306,-56.2617,1.5895,-54.6722
307,-49.7471,0.2306,-49.5165
308,-53.6644,1.0067,-52.6577
309,-56.6617,1.8359,-54.8258
310,-53.3487,1.0402,-52.3085
311,-52.2045,0.8022,-51.402300000000004
312,-54.9756,1.1557,-53.8199
313,-44.2855,0.2688,-44.0167
314,-58.2775,2.9567,-55.320800000000006
315,-55.7004,1.7902,-53.9102
316,-54.882,1.6067,-53.2753
317,-50.0586,0.7609,-49.2977
318,-53.8349,0.7769,-53.058
319,-57.5183,1.6312,-55.887100000000004
320,-48.1465,0.3368,-47.80970000000001
321,-54.2507,1.5722,-52.6785
322,-48.8115,0.9451,-47.8664
323,-52.8584,0.7259,-52.1325
324,-42.5323,0.0161,-42.5162
325,-59.2102,3.2701,-55.9401
326,-44.9408,0.0908,-44.85
327,-51.5646,1.0723,-50.4923
328,-51.8869,1.1686,-50.7183
329,-53.7111,0.921,-52.7901
330,-53.7236,0.954,-52.7696
331,-55.6169,1.5466,-54.0703
332,-52.1984,0.5399,-51.6585
333,-53.3406,0.9449,-52.395700000000005
334,-54.1732,1.6538,-52.519400000000005
335,-47.3556,0.3759,-46.9797
336,-53.8847,0.5911,-53.293600000000005
337,-48.153,0.4346,-47.718399999999995
338,-50.7804,0.4268,-50.3536
339,-55.3793,1.912,-53.4673
340,-58.5056,3.2154,-55.2902
341,-46.2887,0.4714,-45.817299999999996
342,-60.5108,4.5927,-55.9181
343,-49.182,0.8084,-48.3736
344,-57.7603,2.1063,-55.654
345,-54.2493,1.2348,-53.0145
