Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
1,14.0953,-6.0395,8.0558
2,11.7909,-5.6965,6.0944
3,10.2112,-6.228,3.9832
4,10.1009,-5.8685,4.232399999999999
5,7.3735,-5.1158,2.2577
6,11.1484,-6.287,4.861400000000001
7,12.6688,-5.6664,7.002399999999999
8,10.1202,-4.727,5.3932
9,13.092,-5.3407,7.7513000000000005
10,10.7048,-5.7997,4.905100000000001
11,10.9906,-5.3676,5.623
12,12.2697,-6.0355,6.2342
13,10.4831,-5.5509,4.9322
14,10.8062,-5.958,4.8482
15,10.8961,-5.6251,5.271000000000001
16,12.4417,-5.6734,6.768300000000001
17,10.343,-5.5509,4.7921
18,10.7203,-5.4979,5.2224
19,11.3594,-5.9971,5.362300000000001
20,11.1161,-5.8895,5.2265999999999995
21,11.843,-5.4952,6.3478
22,9.6431,-5.122,4.521100000000001
23,11.1335,-5.8801,5.2534
24,11.0105,-5.2105,5.800000000000001
25,9.1115,-5.229,3.8824999999999994
26,9.9574,-4.9568,5.0005999999999995
27,11.7963,-5.2793,6.517
28,11.3851,-5.992,5.3931
29,12.4242,-5.9672,6.457000000000001
30,10.6131,-5.3111,5.302
31,10.4353,-5.3334,5.1019
32,12.7495,-5.7223,7.0272
33,10.8308,-5.6401,5.1907
34,11.3849,-5.8103,5.5746
35,13.3489,-6.3768,6.9721
36,12.1051,-5.7969,6.3082
37,9.1837,-5.4292,3.7545
38,10.9661,-5.4175,5.5486
39,11.7016,-5.883,5.818599999999999
40,11.3834,-5.9238,5.4596
41,10.9987,-5.249,5.7497
42,10.6187,-5.2876,5.3311
43,10.765,-6.0906,4.6744
44,9.9186,-5.7547,4.1639
45,12.1988,-5.904,6.2948
46,11.9707,-5.4881,6.482600000000001
47,11.5846,-5.5182,6.0664
48,13.0493,-6.4894,6.559900000000001
49,9.9352,-5.8162,4.119
50,11.4873,-5.7066,5.7806999999999995
51,11.5353,-5.7682,5.767099999999999
52,10.5827,-5.5137,5.069000000000001
53,12.0274,-5.6808,6.3466000000000005
54,9.7806,-5.4758,4.3048
55,11.7625,-5.6937,6.0687999999999995
56,11.3319,-6.2327,5.099199999999999
57,10.8725,-5.136,5.7365
58,12.3626,-5.5677,6.7949
59,8.1328,-5.7709,2.3618999999999994
60,11.6041,-6.0976,5.506500000000001
61,8.5145,-5.2854,3.2291
62,10.3815,-5.6228,4.758700000000001
63,12.9768,-6.6813,6.2955000000000005
64,10.7951,-5.8404,4.9547
65,10.1039,-5.7081,4.3957999999999995
66,9.2024,-5.768,3.434400000000001
67,12.9463,-6.0814,6.8649000000000004
68,7.8884,-5.2686,2.6197999999999997
69,10.5836,-5.3349,5.2487
70,9.4477,-5.0539,4.3938
71,11.6935,-5.8542,5.839300000000001
72,12.2855,-5.5397,6.745800000000001
73,10.9706,-5.3331,5.637499999999999
74,12.264,-6.2589,6.0051
75,11.4483,-5.6597,5.7886
76,10.3909,-5.09,5.3009
77,11.6831,-5.8708,5.8123
78,10.1773,-4.9654,5.211900000000001
79,11.087,-5.5025,5.584499999999999
80,11.4495,-5.4973,5.9522
81,12.5938,-5.9299,6.6639
82,9.4668,-5.4165,4.050299999999999
83,11.2606,-5.2309,6.0297
84,10.7205,-5.1214,5.599099999999999
85,11.0379,-5.3977,5.6402
86,10.0675,-5.6775,4.390000000000001
87,12.6901,-5.8112,6.878899999999999
88,12.1633,-5.7631,6.4002
89,10.8054,-5.9244,4.881
90,12.2216,-5.4634,6.7582
91,8.8258,-4.5846,4.241199999999999
92,11.2042,-6.2065,4.9977
93,12.0722,-6.4303,5.641900000000001
94,11.8025,-5.3414,6.4611
95,10.3073,-5.5587,4.7486
96,11.2861,-5.9147,5.3713999999999995
97,12.766,-5.7799,6.9861
98,13.3821,-6.8437,6.538399999999999
99,10.1727,-5.8701,4.302600000000001
100,12.3367,-5.9394,6.3973
101,10.9452,-5.4683,5.4769
102,11.4614,-5.5528,5.908599999999999
103,10.3846,-6.0245,4.360100000000001
104,11.7339,-5.745,5.9889
105,11.4118,-6.1351,5.276699999999999
