Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
237,-66.9039,3.9743,-62.92959999999999
238,-62.9506,2.3536,-60.597
239,-64.2372,2.2544,-61.982800000000005
240,-57.9934,1.0573,-56.9361
241,-62.9911,2.2261,-60.765
242,-57.1016,0.8183,-56.2833
243,-63.6044,2.0437,-61.5607
244,-59.1531,1.164,-57.9891
245,-66.2281,3.0866,-63.1415
246,-52.9793,0.2997,-52.6796
247,-57.4898,0.7978,-56.692
248,-58.5571,0.8693,-57.687799999999996
249,-57.1586,1.3832,-55.7754
250,-57.2183,0.8303,-56.388
251,-60.6423,1.9962,-58.6461
252,-53.8066,0.6148,-53.1918
253,-55.0378,0.6694,-54.368399999999994
254,-65.203,3.4489,-61.7541
255,-57.0579,1.237,-55.820899999999995
256,-68.0614,4.8945,-63.166900000000005
257,-63.9489,2.0386,-61.9103
258,-55.0106,0.7482,-54.2624
259,-56.4203,1.4008,-55.0195
260,-52.0761,0.3494,-51.726699999999994
261,-57.4792,0.9982,-56.481
262,-67.3301,3.4992,-63.8309
263,-61.192,1.7895,-59.4025
264,-61.5201,1.6671,-59.853
265,-61.2814,1.283,-59.9984
266,-62.5395,2.3291,-60.2104
267,-64.6795,3.0463,-61.6332
268,-61.8633,1.7358,-60.127500000000005
269,-63.9865,2.6195,-61.367
270,-58.5966,1.3817,-57.2149
271,-60.0726,1.3976,-58.675000000000004
272,-65.641,3.5434,-62.09760000000001
273,-63.593,2.7281,-60.864900000000006
274,-63.3865,2.0705,-61.315999999999995
275,-54.8733,0.7931,-54.0802
276,-61.4274,1.6633,-59.7641
277,-59.2663,1.1384,-58.127900000000004
278,-53.6458,0.4391,-53.2067
279,-62.2698,2.3964,-59.8734
280,-59.6521,1.4518,-58.2003
281,-62.0012,1.9058,-60.0954
282,-58.6087,1.2699,-57.3388
283,-63.0204,1.604,-61.4164
284,-65.9858,3.497,-62.4888
285,-54.9542,0.6798,-54.2744
286,-54.2199,0.5753,-53.644600000000004
287,-68.782,4.04,-64.74199999999999
288,-61.0092,1.9182,-59.091
289,-61.1356,1.3349,-59.8007
290,-60.0179,1.5974,-58.4205
291,-59.267,1.025,-58.242000000000004
292,-63.6136,1.7244,-61.889199999999995
293,-69.9149,3.7301,-66.1848
294,-67.3383,3.8169,-63.52140000000001
295,-61.6832,1.5174,-60.1658
296,-56.7336,1.5307,-55.2029
297,-59.4035,1.3743,-58.0292
298,-63.3873,2.6429,-60.744400000000006
299,-64.6013,3.4168,-61.18449999999999
300,-55.5231,0.944,-54.5791
301,-56.6491,0.8694,-55.7797
302,-59.7954,0.9241,-58.8713
303,-63.3543,2.1347,-61.2196
304,-67.5228,3.0939,-64.4289
305,-62.2523,1.7324,-60.5199
306,-57.6778,0.9552,-56.7226
307,-61.5018,1.2729,-60.2289
308,-64.6574,2.4396,-62.2178
309,-59.4732,1.6241,-57.8491
310,-55.5997,0.7273,-54.8724
311,-65.5662,3.5363,-62.0299
312,-62.5256,1.76,-60.7656
313,-59.1538,1.5916,-57.5622
314,-52.6782,0.3998,-52.2784
315,-65.4688,3.2435,-62.225300000000004
316,-59.5174,1.2177,-58.2997
317,-64.6497,2.605,-62.0447
318,-57.8886,1.3253,-56.5633
319,-66.1445,3.1472,-62.997299999999996
320,-60.4224,1.4344,-58.98800000000001
321,-59.7788,1.4701,-58.308699999999995
322,-55.5846,0.6415,-54.9431
323,-67.3478,3.4523,-63.895500000000006
324,-58.3307,1.3008,-57.0299
325,-62.7353,2.8927,-59.842600000000004
326,-60.8651,1.4301,-59.434999999999995
327,-67.5301,2.7709,-64.7592
328,-60.1122,2.1199,-57.9923
329,-65.8703,3.0135,-62.8568
330,-64.5305,2.3787,-62.1518
331,-59.8225,1.6668,-58.155699999999996
332,-60.9818,1.3225,-59.6593
333,-63.1242,1.9568,-61.1674
334,-65.0372,2.8639,-62.1733
335,-64.4053,2.8892,-61.516099999999994
336,-66.713,3.4696,-63.243399999999994
337,-61.6106,1.4967,-60.1139
338,-66.3383,3.777,-62.5613
339,-60.7108,1.0828,-59.628
340,-62.9187,1.6935,-61.2252
341,-66.3544,4.1338,-62.2206
342,-61.4048,1.5475,-59.8573
343,-67.3071,5.1457,-62.16140000000001
344,-62.8935,2.9586,-59.934900000000006
345,-63.7327,2.0838,-61.6489
346,-56.9657,0.9392,-56.0265
347,-60.7261,2.502,-58.2241
348,-60.3532,2.439,-57.9142
349,-65.1477,2.5144,-62.6333
350,-57.3362,0.986,-56.3502
351,-62.6175,2.3073,-60.3102
352,-68.8142,4.4193,-64.3949
353,-59.0401,1.4748,-57.5653
354,-62.4837,1.817,-60.6667
355,-59.5057,1.6472,-57.8585
356,-57.0947,1.2425,-55.8522
357,-62.8311,1.8676,-60.963499999999996
358,-59.7941,1.4227,-58.3714
359,-58.9849,1.7063,-57.278600000000004
360,-63.1835,2.1374,-61.0461
361,-61.8275,1.5908,-60.2367
362,-58.7441,1.6891,-57.055
363,-65.7893,2.8559,-62.9334
364,-61.069,1.5475,-59.5215
365,-62.6091,1.9636,-60.6455
366,-58.5857,2.2779,-56.3078
367,-63.1938,2.3769,-60.816900000000004
368,-63.0643,2.7494,-60.3149
369,-64.1703,2.6227,-61.547599999999996
370,-63.8392,1.8223,-62.0169
371,-65.4702,2.9927,-62.477500000000006
372,-53.7191,0.569,-53.150099999999995
373,-66.5669,3.04,-63.526900000000005
374,-64.612,2.5455,-62.0665
375,-64.1638,3.1499,-61.01389999999999
376,-55.1166,0.3947,-54.7219
377,-66.2312,4.1243,-62.1069
378,-53.5924,0.6683,-52.924099999999996
379,-67.3366,3.9238,-63.412800000000004
380,-57.3281,0.9021,-56.426
381,-58.6792,0.8432,-57.836
382,-64.7859,1.9338,-62.8521
383,-63.8521,2.3974,-61.4547
384,-61.7919,1.7905,-60.0014
385,-60.1878,1.4734,-58.714400000000005
386,-61.9689,1.3182,-60.6507
387,-50.9256,0.5296,-50.396
388,-62.1738,2.5123,-59.6615
389,-57.0452,1.0728,-55.9724
390,-71.559,4.8695,-66.6895
391,-60.5983,1.6295,-58.9688
392,-63.4765,2.1912,-61.2853
393,-58.8463,0.9775,-57.8688
394,-56.0175,0.7705,-55.247
395,-69.1603,3.9306,-65.22970000000001
396,-69.9064,5.7703,-64.1361
397,-59.1659,1.197,-57.9689
398,-61.042,1.4782,-59.5638
399,-65.7639,2.6936,-63.0703
400,-66.3766,3.4515,-62.92509999999999
401,-64.7032,2.9471,-61.756099999999996
402,-54.0916,0.3509,-53.7407
403,-62.5794,1.6712,-60.9082
404,-61.9618,1.592,-60.3698
405,-63.2741,2.3723,-60.901799999999994
406,-58.4974,0.6561,-57.8413
407,-57.9631,0.7058,-57.2573
408,-58.8268,1.2577,-57.5691
409,-66.7464,3.6957,-63.05069999999999
410,-65.2571,2.6194,-62.637699999999995
411,-58.5717,0.921,-57.6507
412,-61.4343,1.2839,-60.1504
413,-62.4742,1.9624,-60.5118
414,-63.5612,2.2531,-61.308099999999996
415,-58.4716,1.8442,-56.6274
416,-58.6686,1.0671,-57.6015
417,-62.0512,1.7053,-60.3459
418,-66.9719,2.5591,-64.4128
419,-58.9457,0.9788,-57.9669
420,-65.0354,3.3868,-61.648599999999995
421,-60.7999,2.3323,-58.467600000000004
422,-60.5671,1.2849,-59.2822
423,-59.4457,1.4121,-58.0336
424,-59.481,1.2341,-58.246900000000004
425,-59.8527,1.847,-58.0057
426,-61.1437,1.5031,-59.6406
427,-60.7101,1.5275,-59.182599999999994
428,-64.2762,1.8573,-62.4189
429,-60.5085,1.1015,-59.407
430,-58.5416,1.055,-57.4866
431,-57.9151,1.0052,-56.9099
432,-61.5643,2.1924,-59.371900000000004
433,-59.7932,1.522,-58.2712
434,-61.3152,2.0457,-59.269499999999994
435,-62.414,2.646,-59.768
436,-66.3841,3.3043,-63.079800000000006
437,-63.379,2.2499,-61.1291
438,-58.4787,1.4111,-57.067600000000006
439,-64.2974,2.6462,-61.651199999999996
440,-61.3328,1.7262,-59.6066
441,-68.6226,3.9986,-64.62400000000001
442,-59.2968,1.0996,-58.197199999999995
443,-67.3308,2.7613,-64.56949999999999
444,-64.3466,2.4731,-61.87349999999999
445,-65.0158,2.3679,-62.6479
446,-52.7302,0.6755,-52.054700000000004
447,-56.3455,0.6149,-55.7306
448,-66.651,3.0574,-63.593599999999995
449,-68.0275,4.02,-64.00750000000001
450,-56.891,1.2184,-55.672599999999996
451,-65.7672,2.4483,-63.3189
452,-60.2751,1.6846,-58.5905
453,-66.8417,4.319,-62.5227
454,-56.6552,0.7375,-55.9177
455,-61.2221,1.9081,-59.314
456,-54.0408,0.4038,-53.637
457,-61.5739,2.2177,-59.3562
458,-58.1456,1.0718,-57.0738
459,-51.6094,0.3465,-51.2629
460,-58.0105,0.8088,-57.2017
461,-60.7427,1.826,-58.9167
462,-64.9803,2.8798,-62.1005
463,-62.5242,1.9622,-60.562
464,-55.8805,0.4541,-55.4264
465,-61.126,2.0939,-59.0321
466,-59.279,1.1577,-58.121300000000005
467,-60.1383,1.478,-58.6603
468,-64.0721,2.4705,-61.601600000000005
469,-60.933,1.5394,-59.3936
470,-60.2691,1.046,-59.2231
471,-62.9873,1.6784,-61.308899999999994
472,-55.4191,0.6903,-54.7288
473,-56.6528,1.2579,-55.3949
474,-64.4315,2.9902,-61.4413
475,-71.1163,4.5126,-66.60369999999999
476,-59.7112,1.1526,-58.5586
477,-63.1897,1.6627,-61.527
478,-65.8832,2.7554,-63.1278
479,-63.6285,2.5276,-61.1009
480,-58.3423,0.8487,-57.4936
481,-57.903,0.6619,-57.241099999999996
482,-57.1583,0.8802,-56.278099999999995
483,-62.9201,1.9902,-60.929899999999996
484,-62.4827,2.8424,-59.6403
485,-57.7395,1.0849,-56.6546
486,-66.9579,3.5404,-63.4175
487,-63.0139,2.5366,-60.4773
488,-53.2939,0.5366,-52.7573
489,-66.792,4.1822,-62.6098
490,-63.3175,3.0079,-60.3096
491,-61.6027,2.8843,-58.718399999999995
492,-67.5375,4.2434,-63.29409999999999
493,-65.6469,2.736,-62.910900000000005
494,-64.2401,2.3915,-61.8486
495,-53.3697,0.4809,-52.8888
496,-62.2094,2.6149,-59.594500000000004
497,-64.7885,2.1576,-62.6309
498,-65.3962,2.0279,-63.36829999999999
499,-52.7788,0.4926,-52.286199999999994
500,-58.9645,1.0545,-57.910000000000004
501,-48.8411,0.087,-48.754099999999994
502,-59.0283,1.5385,-57.4898
503,-64.6033,2.3902,-62.213100000000004
504,-62.3008,2.2003,-60.100500000000004
505,-56.6839,0.9103,-55.7736
506,-60.3101,1.4589,-58.8512
507,-60.317,1.1166,-59.2004
508,-63.6966,2.4748,-61.221799999999995
509,-65.4724,2.5838,-62.8886
510,-68.2588,4.5978,-63.660999999999994
511,-61.2866,1.1119,-60.1747
512,-53.3022,0.7214,-52.580799999999996
513,-59.2719,1.0589,-58.213
514,-62.9928,2.0285,-60.9643
515,-64.7119,3.2711,-61.4408
516,-62.309,2.3654,-59.943599999999996
517,-58.4557,0.9435,-57.5122
518,-62.0394,1.719,-60.3204
519,-56.0985,0.8087,-55.2898
520,-62.1462,3.0274,-59.1188
521,-56.8211,1.2462,-55.5749
522,-53.6848,0.351,-53.333800000000004
523,-59.2781,1.0789,-58.199200000000005
524,-56.4709,1.0367,-55.4342
525,-62.127,1.9948,-60.132200000000005
526,-66.4432,3.2503,-63.1929
527,-63.0138,2.7133,-60.30050000000001
528,-58.1378,1.7129,-56.4249
529,-68.3379,6.2996,-62.03830000000001
530,-55.97,0.6797,-55.2903
531,-56.2901,1.2932,-54.996900000000004
532,-59.3565,1.2709,-58.0856
533,-54.6199,0.9796,-53.6403
534,-58.7545,1.3092,-57.4453
535,-63.8401,1.9315,-61.9086
536,-67.5232,4.0088,-63.5144
537,-63.849,2.2479,-61.601099999999995
538,-68.9471,4.5978,-64.3493
539,-62.6977,2.1362,-60.561499999999995
540,-68.4463,3.9636,-64.4827
541,-59.491,2.1199,-57.3711
542,-60.7238,1.5489,-59.174899999999994
543,-57.419,0.4647,-56.954299999999996
544,-58.6141,1.3971,-57.217
545,-60.5773,1.2596,-59.3177
546,-59.4718,2.1544,-57.3174
547,-62.3889,1.8376,-60.5513
548,-61.841,2.6946,-59.1464
549,-58.7365,1.6369,-57.0996
550,-64.6557,3.4074,-61.24829999999999
551,-57.9164,1.5707,-56.3457
552,-58.5886,1.2384,-57.3502
553,-60.1814,1.588,-58.593399999999995
554,-61.578,2.4795,-59.0985
555,-62.3401,1.7479,-60.5922
556,-64.081,2.1179,-61.963100000000004
557,-59.6239,1.1773,-58.4466
558,-57.568,0.885,-56.683
559,-59.6636,1.1386,-58.525000000000006
560,-60.7784,1.6487,-59.1297
561,-63.137,1.9775,-61.1595
562,-58.5309,0.8349,-57.696000000000005
563,-63.7548,2.161,-61.5938
564,-63.4719,2.9321,-60.5398
565,-65.5979,3.3344,-62.26349999999999
566,-60.5814,2.3239,-58.2575
567,-66.9458,2.3174,-64.6284
568,-59.5632,1.1325,-58.4307
569,-63.9302,2.262,-61.6682
570,-65.2374,2.4198,-62.81759999999999
571,-56.7672,0.6399,-56.127300000000005
572,-64.801,3.1326,-61.668400000000005
573,-62.0753,2.276,-59.7993
574,-64.8561,2.4661,-62.39
575,-62.6793,2.1145,-60.5648
576,-53.2537,0.3708,-52.8829
577,-63.2596,2.541,-60.7186
578,-58.8493,1.1173,-57.732
579,-64.5503,2.7077,-61.84259999999999
580,-57.6704,1.0843,-56.5861
581,-62.715,1.8385,-60.8765
582,-54.989,0.8519,-54.1371
583,-64.7623,1.7582,-63.004099999999994
584,-56.6005,0.9095,-55.690999999999995
585,-64.9764,3.8053,-61.171099999999996
586,-67.551,4.1252,-63.4258
587,-65.9041,3.2319,-62.6722
588,-55.273,0.3773,-54.895700000000005
589,-64.5731,2.6386,-61.9345
590,-63.8075,3.1907,-60.6168
591,-61.4647,2.179,-59.2857
592,-60.9944,1.8353,-59.1591
593,-65.4704,2.8132,-62.657199999999996
594,-62.7974,2.0455,-60.751900000000006
595,-66.4475,3.0143,-63.43320000000001
596,-62.1664,1.3999,-60.7665
597,-53.8281,0.2677,-53.5604
598,-64.9817,2.6461,-62.33560000000001
599,-62.3704,1.4593,-60.9111
600,-56.1713,0.7021,-55.4692
601,-62.9545,2.1695,-60.785000000000004
602,-57.2222,1.1242,-56.098
603,-64.0586,2.3905,-61.668099999999995
604,-69.3673,4.676,-64.6913
605,-59.9445,1.7497,-58.1948
606,-57.6596,1.1356,-56.524
607,-66.8626,2.505,-64.3576
608,-62.2211,1.759,-60.4621
609,-66.7414,3.9956,-62.745799999999996
610,-63.2426,2.4113,-60.831300000000006
611,-59.8817,1.9448,-57.9369
612,-67.5132,4.42,-63.093199999999996
613,-64.0496,2.7448,-61.3048
614,-62.9512,2.4216,-60.5296
615,-63.5328,2.0392,-61.4936
616,-68.233,4.5276,-63.705400000000004
617,-67.8415,5.3318,-62.509699999999995
618,-65.5052,2.5433,-62.9619
619,-64.0987,2.7548,-61.34389999999999
620,-59.5444,1.4192,-58.12520000000001
621,-63.3359,3.4813,-59.854600000000005
622,-59.3434,2.2863,-57.057100000000005
623,-67.2621,3.1397,-64.1224
624,-64.5465,3.6089,-60.937599999999996
625,-61.7924,2.2175,-59.5749
626,-67.6647,4.2646,-63.400099999999995
627,-53.9965,0.8234,-53.1731
628,-53.6081,0.6491,-52.959
629,-61.8522,1.3235,-60.5287
630,-58.6293,1.4973,-57.132
631,-66.8593,3.5294,-63.3299
632,-60.3042,1.9306,-58.3736
633,-59.2006,0.8304,-58.370200000000004
634,-63.8265,2.6496,-61.1769
635,-57.1862,0.8906,-56.2956
636,-62.9969,2.5429,-60.45399999999999
637,-65.4087,2.7715,-62.63719999999999
638,-49.452,0.3414,-49.1106
639,-53.8281,0.5371,-53.291
640,-49.216,0.2708,-48.9452
641,-57.6439,0.9796,-56.664300000000004
642,-62.9098,2.4114,-60.4984
643,-54.781,0.5818,-54.1992
644,-59.948,1.5674,-58.3806
645,-60.4474,1.1357,-59.3117
646,-63.7629,2.0635,-61.699400000000004
647,-61.5901,1.6764,-59.9137
648,-67.2181,3.3311,-63.88700000000001
649,-49.7645,0.126,-49.6385
650,-59.6,1.5418,-58.0582
651,-60.4848,1.2119,-59.2729
652,-67.7635,3.317,-64.44649999999999
653,-61.3423,2.5266,-58.8157
654,-65.0065,2.8544,-62.152100000000004
655,-59.3964,1.2672,-58.1292
656,-65.3005,2.8002,-62.5003
657,-66.1281,3.4631,-62.665000000000006
658,-60.022,1.5054,-58.5166
659,-61.9612,1.7641,-60.1971
660,-68.3618,5.166,-63.195800000000006
661,-63.8941,2.6583,-61.235800000000005
662,-61.7436,1.6019,-60.1417
663,-63.3192,1.8784,-61.4408
664,-61.4582,2.2846,-59.1736
665,-55.4678,0.8829,-54.5849
666,-61.8422,1.5913,-60.2509
667,-54.157,0.7423,-53.414699999999996
668,-60.7892,1.7276,-59.0616
669,-62.8994,2.966,-59.9334
670,-64.5908,2.8513,-61.7395
671,-67.7448,3.3768,-64.368
672,-54.1815,0.6363,-53.5452
673,-60.1783,1.7817,-58.3966
674,-66.5249,2.8322,-63.6927
675,-58.3825,1.7675,-56.615
676,-62.9255,2.8476,-60.0779
677,-66.1253,3.231,-62.894299999999994
678,-64.6944,2.9618,-61.732600000000005
679,-61.9616,1.8392,-60.1224
680,-62.7543,2.3615,-60.3928
681,-62.7265,1.7554,-60.9711
682,-68.4106,3.399,-65.0116
683,-62.4084,2.6674,-59.741
684,-64.7412,3.3234,-61.41780000000001
685,-61.1828,1.625,-59.5578
686,-49.4537,0.1165,-49.337199999999996
687,-56.5247,0.8121,-55.7126
688,-64.8635,2.8254,-62.0381
689,-58.5048,1.1969,-57.307900000000004
690,-62.7433,1.8934,-60.8499
691,-62.9435,2.9762,-59.9673
692,-55.6343,0.7886,-54.8457
693,-53.0695,0.6142,-52.4553
694,-60.1704,1.6608,-58.5096
695,-61.5946,1.6846,-59.91
696,-63.8152,2.9925,-60.8227
697,-64.4385,1.8692,-62.569300000000005
698,-66.2666,4.3788,-61.8878
699,-64.0645,3.056,-61.0085
700,-59.8272,0.6582,-59.169
701,-66.2186,4.4639,-61.75469999999999
702,-67.7958,3.9405,-63.8553
703,-59.925,1.4068,-58.5182
704,-68.0887,3.0299,-65.0588
705,-69.0057,4.8537,-64.152
706,-55.8366,0.7125,-55.1241
707,-55.0571,0.7258,-54.3313
