Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
100,25.3506,-0.5174,24.8332
101,17.7828,-0.3784,17.404400000000003
102,16.0883,-0.3481,15.7402
103,15.5324,-0.3867,15.145700000000001
104,14.3291,-0.2659,14.0632
105,16.4628,-0.3038,16.159000000000002
106,17.8595,-0.4626,17.396900000000002
107,14.1814,-0.3103,13.8711
108,18.933,-0.4443,18.4887
109,14.9001,-0.3439,14.5562
110,13.2878,-0.2715,13.016300000000001
111,17.247,-0.3911,16.8559
112,21.0903,-0.4703,20.619999999999997
113,18.9981,-0.4347,18.5634
114,19.0467,-0.4249,18.6218
115,17.4121,-0.4243,16.9878
116,17.5956,-0.3916,17.204
117,17.2265,-0.3822,16.8443
118,14.4011,-0.3752,14.0259
119,14.5102,-0.2883,14.2219
120,14.357,-0.2365,14.1205
121,14.6949,-0.3209,14.374
122,18.2648,-0.4549,17.809900000000003
123,17.2813,-0.3431,16.938200000000002
124,18.1802,-0.4224,17.7578
125,16.5838,-0.3998,16.184
126,16.6215,-0.4634,16.1581
127,17.4988,-0.3634,17.1354
128,17.0477,-0.4159,16.6318
129,16.2469,-0.3759,15.871
130,19.6491,-0.4176,19.2315
131,15.9254,-0.3566,15.5688
132,20.7144,-0.4218,20.2926
133,17.7632,-0.4239,17.3393
134,14.129,-0.3287,13.8003
135,17.4228,-0.4095,17.013299999999997
136,19.9098,-0.4536,19.4562
137,17.461,-0.4794,16.9816
138,16.8706,-0.4711,16.3995
139,17.1861,-0.4804,16.7057
140,20.272,-0.4228,19.8492
141,15.5557,-0.3345,15.2212
142,14.1053,-0.3266,13.7787
143,20.2834,-0.4531,19.8303
144,15.6774,-0.279,15.3984
145,16.6108,-0.3659,16.2449
146,18.4325,-0.4071,18.0254
147,16.0678,-0.3491,15.718699999999998
148,19.9296,-0.3778,19.5518
149,16.82,-0.4149,16.4051
150,16.8206,-0.3939,16.4267
151,18.2683,-0.3457,17.9226
152,16.2703,-0.333,15.937299999999999
153,18.6905,-0.4616,18.2289
154,17.2584,-0.3985,16.859900000000003
155,17.3621,-0.4524,16.9097
156,19.2484,-0.4333,18.8151
157,19.0199,-0.4246,18.595299999999998
158,16.6157,-0.3783,16.2374
159,19.2557,-0.4045,18.851200000000002
160,19.9834,-0.576,19.4074
161,17.2858,-0.3032,16.982599999999998
162,14.5944,-0.4013,14.193100000000001
163,13.6757,-0.28,13.395700000000001
164,19.5241,-0.4545,19.0696
165,14.4801,-0.3259,14.1542
166,18.0428,-0.404,17.6388
167,18.5194,-0.3679,18.151500000000002
168,18.7197,-0.4471,18.2726
169,16.6098,-0.3621,16.2477
170,16.1494,-0.295,15.8544
171,21.0692,-0.4888,20.580399999999997
172,17.4771,-0.3649,17.1122
173,18.1462,-0.3726,17.773600000000002
174,12.9895,-0.2632,12.7263
175,20.1947,-0.5168,19.6779
176,18.9855,-0.4523,18.533199999999997
177,17.528,-0.5324,16.9956
178,15.5351,-0.3484,15.1867
179,16.2595,-0.3786,15.880899999999999
180,20.3094,-0.447,19.8624
181,17.109,-0.4358,16.6732
182,18.9967,-0.4095,18.5872
183,15.8556,-0.3544,15.5012
184,17.1674,-0.4052,16.7622
185,16.1475,-0.3959,15.751600000000002
186,14.8897,-0.3632,14.526499999999999
187,20.3253,-0.4836,19.8417
188,15.4551,-0.4137,15.0414
189,18.0885,-0.4471,17.6414
190,19.6008,-0.4196,19.1812
191,16.8334,-0.4438,16.3896
192,15.4424,-0.3637,15.0787
193,17.4308,-0.4541,16.9767
194,12.6692,-0.2612,12.408
195,17.8515,-0.4382,17.413300000000003
196,15.0625,-0.2978,14.7647
197,16.2093,-0.4623,15.746999999999998
198,17.5824,-0.4763,17.1061
199,16.0017,-0.4052,15.596499999999999
200,18.2245,-0.4267,17.7978
201,19.7968,-0.4086,19.3882
202,15.6952,-0.3157,15.3795
203,15.7405,-0.2557,15.484800000000002
204,15.8942,-0.428,15.466199999999999
205,16.1072,-0.3206,15.786599999999998
206,17.8558,-0.3991,17.456699999999998
207,16.8222,-0.3572,16.465
208,13.9503,-0.2501,13.7002
209,18.6976,-0.3324,18.3652
210,19.0837,-0.4494,18.6343
211,19.4802,-0.3929,19.0873
212,18.3284,-0.4157,17.912699999999997
213,18.7622,-0.5019,18.2603
214,19.8794,-0.3781,19.5013
215,21.9516,-0.502,21.4496
216,15.3181,-0.4443,14.8738
217,20.2265,-0.4421,19.7844
218,18.1911,-0.4618,17.7293
219,18.3824,-0.3584,18.024
220,19.5179,-0.4114,19.1065
221,20.1545,-0.5212,19.6333
222,21.7527,-0.4006,21.3521
223,20.4767,-0.4693,20.0074
224,19.3069,-0.531,18.7759
225,18.7683,-0.4651,18.3032
226,20.1595,-0.4237,19.7358
227,19.8697,-0.383,19.486700000000003
228,21.7885,-0.4508,21.337699999999998
229,15.6967,-0.3047,15.392
230,16.0536,-0.2671,15.7865
231,16.019,-0.3554,15.663599999999999
232,17.5659,-0.3357,17.2302
233,15.3728,-0.2765,15.0963
234,20.3633,-0.4003,19.962999999999997
235,16.6338,-0.3839,16.2499
236,23.6615,-0.5129,23.148600000000002
237,20.6962,-0.575,20.1212
238,16.4288,-0.299,16.1298
239,18.6129,-0.4182,18.1947
240,19.1583,-0.4406,18.7177
241,19.8944,-0.378,19.5164
242,19.5061,-0.3665,19.1396
243,20.3949,-0.4966,19.8983
244,18.3249,-0.3794,17.9455
245,19.4515,-0.4516,18.9999
246,19.9174,-0.5836,19.3338
247,19.9598,-0.3898,19.57
248,18.3562,-0.3927,17.9635
249,20.1238,-0.4109,19.712899999999998
250,24.3856,-0.4751,23.9105
251,17.1963,-0.4158,16.7805
252,19.4762,-0.4037,19.072499999999998
253,20.5339,-0.4792,20.0547
254,19.7068,-0.4881,19.218700000000002
255,22.6042,-0.4505,22.153699999999997
256,20.2695,-0.4353,19.8342
257,23.1251,-0.3736,22.7515
258,22.3422,-0.5094,21.8328
259,19.3119,-0.4145,18.8974
260,18.5165,-0.383,18.1335
261,21.2895,-0.5137,20.7758
262,20.299,-0.3719,19.9271
263,20.7744,-0.4552,20.3192
264,20.9986,-0.5488,20.4498
265,18.874,-0.361,18.512999999999998
266,23.5081,-0.482,23.0261
267,19.0107,-0.452,18.558699999999998
268,19.1656,-0.4178,18.7478
269,24.7457,-0.4396,24.3061
270,20.5326,-0.3805,20.152099999999997
271,21.9345,-0.4945,21.44
272,19.3879,-0.4854,18.9025
273,25.2885,-0.553,24.7355
274,22.3757,-0.4013,21.9744
275,20.2609,-0.393,19.8679
276,21.9879,-0.4722,21.5157
277,19.5369,-0.3307,19.2062
278,26.9512,-0.5838,26.3674
279,17.5491,-0.3758,17.173299999999998
280,17.2324,-0.3245,16.907899999999998
281,20.2615,-0.3947,19.8668
282,18.1742,-0.4355,17.738699999999998
283,18.0536,-0.3426,17.711
284,22.0561,-0.4747,21.581400000000002
285,21.5886,-0.5247,21.0639
286,25.8309,-0.6656,25.1653
287,21.821,-0.4882,21.332800000000002
288,21.0111,-0.4402,20.570899999999998
289,21.9553,-0.5062,21.4491
290,20.7387,-0.3637,20.375
291,17.0382,-0.3041,16.7341
292,20.7831,-0.5401,20.243000000000002
293,18.932,-0.4272,18.5048
294,22.0109,-0.4816,21.5293
295,20.9268,-0.49,20.4368
296,28.6927,-0.7449,27.947799999999997
297,21.2934,-0.5064,20.787
298,24.1285,-0.7075,23.421
299,19.6711,-0.4458,19.2253
300,22.5285,-0.5972,21.9313
301,19.6461,-0.5642,19.0819
302,19.7449,-0.4648,19.2801
303,23.3017,-0.6985,22.6032
304,20.3179,-0.4978,19.8201
305,22.4885,-0.4934,21.995099999999997
306,26.9103,-0.6424,26.2679
307,21.3917,-0.532,20.8597
308,21.2222,-0.6345,20.5877
309,23.7567,-0.5454,23.211299999999998
310,23.0137,-0.5283,22.4854
311,24.7862,-0.5892,24.197000000000003
312,23.0849,-0.5979,22.487000000000002
313,24.1469,-0.6039,23.543
314,22.5209,-0.5508,21.970100000000002
315,21.5661,-0.5062,21.0599
316,21.6287,-0.4533,21.1754
317,21.0996,-0.626,20.473599999999998
318,19.0446,-0.5553,18.4893
319,21.3876,-0.6,20.787599999999998
320,22.9459,-0.5189,22.427000000000003
321,24.1506,-0.6551,23.4955
322,19.4393,-0.4125,19.026799999999998
323,22.2647,-0.5679,21.6968
324,23.3496,-0.6818,22.6678
325,17.5295,-0.3306,17.1989
326,22.4291,-0.6473,21.781799999999997
327,21.345,-0.5271,20.817899999999998
328,25.1691,-0.5361,24.633
329,22.841,-0.5272,22.3138
330,20.6522,-0.4461,20.2061
331,24.6498,-0.6147,24.0351
332,18.196,-0.4241,17.771900000000002
333,18.6995,-0.4218,18.2777
334,31.1133,-0.7197,30.3936
335,23.0031,-0.5802,22.4229
336,25.9252,-0.5635,25.3617
337,21.1915,-0.546,20.645500000000002
338,23.3591,-0.5705,22.788600000000002
339,26.0535,-0.7013,25.3522
340,19.742,-0.5475,19.1945
341,21.4388,-0.5538,20.885
342,22.4196,-0.6377,21.7819
343,22.4455,-0.5934,21.8521
344,20.4646,-0.6691,19.7955
345,24.5585,-0.5056,24.052899999999998
346,23.4651,-0.5683,22.8968
347,19.8917,-0.4449,19.4468
348,18.3968,-0.5466,17.850199999999997
349,21.341,-0.4853,20.855700000000002
350,26.5948,-0.6465,25.9483
351,23.1342,-0.6131,22.5211
352,25.9889,-0.643,25.3459
353,22.9405,-0.5296,22.4109
354,25.2898,-0.7107,24.5791
355,26.3131,-0.6504,25.662699999999997
356,21.5492,-0.5702,20.979
357,20.7948,-0.5981,20.1967
358,21.3128,-0.5646,20.7482
359,23.5905,-0.5957,22.994799999999998
360,20.2613,-0.6007,19.6606
361,24.4668,-0.6658,23.801
362,20.3205,-0.505,19.8155
363,19.934,-0.527,19.407
364,19.7389,-0.5882,19.1507
365,21.8494,-0.5582,21.2912
366,22.5267,-0.7516,21.775100000000002
367,20.9362,-0.4814,20.4548
368,21.5522,-0.5615,20.9907
369,23.9862,-0.6258,23.3604
370,20.7803,-0.577,20.2033
371,26.269,-0.7415,25.5275
372,25.7911,-0.8246,24.9665
373,25.6041,-0.6502,24.953899999999997
374,22.4787,-0.6607,21.818
375,24.432,-0.7215,23.7105
376,21.4688,-0.557,20.911800000000003
377,23.2818,-0.5477,22.7341
378,18.2489,-0.5269,17.721999999999998
379,22.7241,-0.6042,22.1199
380,19.8892,-0.5923,19.296899999999997
381,23.4991,-0.7442,22.7549
382,25.0617,-0.7316,24.330099999999998
383,21.1345,-0.6087,20.5258
384,20.4998,-0.5802,19.9196
385,22.4749,-0.5713,21.9036
386,23.4655,-0.5696,22.895899999999997
387,23.0738,-0.5545,22.519299999999998
388,22.0465,-0.6051,21.4414
389,20.3752,-0.6728,19.7024
390,20.5178,-0.6289,19.8889
391,25.5614,-0.6897,24.8717
392,24.3502,-0.7291,23.621100000000002
393,20.3089,-0.5498,19.7591
394,20.2645,-0.6019,19.6626
395,22.4438,-0.5545,21.8893
396,20.7156,-0.5248,20.1908
397,20.0342,-0.4917,19.542499999999997
398,21.2802,-0.5577,20.7225
399,18.0541,-0.4279,17.626199999999997
400,22.2647,-0.4663,21.7984
401,19.4972,-0.4323,19.064899999999998
402,22.2451,-0.5295,21.715600000000002
403,23.4963,-0.8082,22.688100000000002
404,23.5177,-0.5148,23.0029
405,22.8407,-0.6789,22.1618
406,23.7764,-0.6401,23.1363
407,25.7461,-0.6184,25.127699999999997
408,22.6009,-0.6134,21.9875
409,22.5317,-0.7095,21.822200000000002
410,21.2258,-0.602,20.6238
411,23.1263,-0.5967,22.529600000000002
412,20.7386,-0.5452,20.1934
413,21.0217,-0.615,20.4067
414,24.4489,-0.6407,23.8082
415,21.7678,-0.5315,21.2363
416,21.9708,-0.5553,21.4155
417,21.7284,-0.5361,21.1923
418,20.7021,-0.5619,20.1402
419,17.6084,-0.5678,17.0406
420,23.0907,-0.6536,22.437099999999997
421,21.7512,-0.6486,21.102600000000002
422,21.654,-0.5526,21.101399999999998
423,20.5409,-0.5463,19.994600000000002
424,21.1196,-0.5144,20.6052
425,23.6341,-0.7561,22.878
426,23.4666,-0.584,22.8826
427,24.6284,-0.6721,23.9563
428,22.4064,-0.6763,21.7301
429,21.34,-0.5936,20.7464
430,21.4281,-0.5932,20.8349
431,22.1455,-0.5066,21.6389
432,20.5578,-0.5228,20.035
433,24.7719,-0.6158,24.1561
434,24.8956,-0.6916,24.204
435,27.5761,-0.7111,26.865000000000002
436,22.5504,-0.5833,21.9671
437,16.3735,-0.4173,15.956199999999999
438,24.7883,-0.6847,24.1036
439,22.6826,-0.5825,22.1001
440,21.7942,-0.5592,21.235
441,23.4873,-0.7503,22.737000000000002
442,19.6437,-0.5241,19.1196
443,19.5161,-0.4721,19.044
444,20.6054,-0.5106,20.0948
445,20.7718,-0.5992,20.1726
446,21.7309,-0.5162,21.214699999999997
447,19.6814,-0.5214,19.16
448,23.1436,-0.6245,22.519099999999998
449,23.0914,-0.643,22.4484
450,22.1352,-0.5254,21.6098
451,20.7435,-0.4353,20.3082
452,24.8819,-0.6237,24.258200000000002
453,26.659,-0.7746,25.8844
454,20.6366,-0.508,20.128600000000002
455,21.7787,-0.5016,21.2771
456,23.4715,-0.6363,22.8352
457,24.4572,-0.784,23.6732
458,24.3404,-0.8096,23.5308
459,29.2599,-0.8403,28.4196
460,25.1589,-0.7891,24.369799999999998
461,18.9073,-0.4966,18.4107
462,23.2969,-0.6617,22.6352
463,23.6003,-0.5633,23.037
464,24.7136,-0.6498,24.0638
465,21.1582,-0.6363,20.521900000000002
466,17.1733,-0.3378,16.8355
467,22.3281,-0.5691,21.759
468,22.3548,-0.5552,21.7996
469,26.1348,-0.7027,25.4321
470,20.4272,-0.4938,19.9334
471,22.9707,-0.6457,22.325
472,28.3634,-0.7449,27.618499999999997
473,23.4345,-0.6497,22.7848
474,26.0358,-0.5725,25.463299999999997
475,23.0983,-0.5287,22.569599999999998
476,26.5712,-0.7036,25.8676
477,26.0327,-0.7522,25.2805
478,23.9243,-0.6928,23.2315
479,21.5307,-0.4532,21.0775
480,21.9384,-0.5349,21.4035
481,25.6851,-0.612,25.0731
482,26.4245,-0.6743,25.7502
483,26.5805,-0.6604,25.9201
484,24.9062,-0.6415,24.264699999999998
485,22.6036,-0.5962,22.0074
486,21.7313,-0.5764,21.1549
487,23.0193,-0.6915,22.3278
488,23.6582,-0.4698,23.1884
489,21.9752,-0.4731,21.502100000000002
490,23.5967,-0.6802,22.9165
491,20.5241,-0.5604,19.9637
492,22.605,-0.6907,21.9143
493,22.8711,-0.672,22.199099999999998
494,24.5179,-0.643,23.8749
495,25.1796,-0.604,24.5756
496,27.3599,-0.7269,26.633
497,23.3151,-0.5927,22.7224
498,23.4823,-0.5953,22.886999999999997
499,25.025,-0.6853,24.339699999999997
500,20.4916,-0.4604,20.0312
501,23.5749,-0.6429,22.932
502,19.2207,-0.5646,18.656100000000002
503,23.0447,-0.6764,22.368299999999998
504,25.1788,-0.6973,24.4815
505,26.6123,-0.6904,25.9219
506,27.3989,-0.6593,26.739600000000003
507,23.0835,-0.6058,22.477700000000002
508,21.9814,-0.4635,21.5179
509,23.4101,-0.5466,22.8635
510,20.0084,-0.5105,19.4979
511,22.5417,-0.51,22.031699999999997
512,18.1119,-0.5796,17.5323
513,22.2749,-0.5096,21.7653
514,19.9404,-0.4912,19.4492
515,20.193,-0.5726,19.6204
516,20.5164,-0.5804,19.936
517,20.8645,-0.4726,20.3919
518,20.8043,-0.4928,20.311500000000002
519,20.2998,-0.5064,19.793400000000002
520,21.9144,-0.6053,21.3091
521,19.633,-0.5053,19.1277
522,19.3493,-0.4578,18.8915
523,18.7368,-0.514,18.2228
524,21.0345,-0.6109,20.4236
525,19.8057,-0.5283,19.2774
526,21.5689,-0.4498,21.1191
527,19.2191,-0.4489,18.770200000000003
528,23.1797,-0.6291,22.5506
529,23.7451,-0.75,22.9951
530,20.0305,-0.499,19.5315
531,23.0814,-0.5833,22.498099999999997
532,20.9968,-0.5883,20.4085
533,21.9745,-0.5742,21.400299999999998
534,23.573,-0.6346,22.9384
535,24.8703,-0.7345,24.1358
536,19.4062,-0.4993,18.906899999999997
537,22.4442,-0.4677,21.976499999999998
538,19.6086,-0.5564,19.0522
539,23.0758,-0.6471,22.4287
540,23.7905,-0.6424,23.148100000000003
541,23.044,-0.6014,22.4426
542,23.017,-0.6309,22.3861
543,20.7091,-0.5424,20.1667
544,18.7252,-0.4039,18.3213
545,20.4412,-0.3875,20.0537
546,18.7672,-0.5358,18.2314
547,18.9144,-0.4497,18.4647
548,20.7048,-0.5078,20.197
549,24.6671,-0.6209,24.046200000000002
550,22.5573,-0.6205,21.9368
551,20.8769,-0.4804,20.3965
552,17.8503,-0.4133,17.437
553,20.5966,-0.5748,20.0218
554,18.6374,-0.469,18.1684
555,19.8932,-0.5769,19.316300000000002
556,20.7685,-0.4401,20.3284
557,21.3251,-0.5334,20.7917
558,22.7697,-0.6112,22.1585
559,20.2739,-0.5504,19.7235
560,20.0947,-0.4312,19.6635
561,21.3734,-0.5075,20.8659
562,20.1347,-0.4558,19.6789
563,20.9572,-0.517,20.4402
564,21.3841,-0.5113,20.8728
565,23.1648,-0.5802,22.5846
566,19.4684,-0.4379,19.0305
567,23.9405,-0.5761,23.3644
568,20.0313,-0.5659,19.465400000000002
569,20.9079,-0.5284,20.3795
570,18.664,-0.5202,18.143800000000002
571,21.4309,-0.5118,20.9191
572,20.2048,-0.4719,19.732899999999997
573,21.2504,-0.588,20.662399999999998
574,23.3855,-0.591,22.7945
575,22.2977,-0.5852,21.7125
576,21.4223,-0.5766,20.8457
577,24.0187,-0.6413,23.377399999999998
578,23.4748,-0.6284,22.8464
579,21.5613,-0.4889,21.0724
580,22.1132,-0.5138,21.5994
581,24.2796,-0.5567,23.7229
582,23.6749,-0.6003,23.0746
583,18.7619,-0.445,18.3169
584,25.6413,-0.6203,25.021
585,22.3858,-0.6144,21.7714
586,23.7419,-0.6659,23.076
587,20.7658,-0.3744,20.391399999999997
588,23.8283,-0.6314,23.1969
589,18.3479,-0.3984,17.9495
590,17.6942,-0.433,17.2612
591,20.6543,-0.4018,20.252499999999998
592,24.8481,-0.6628,24.185299999999998
593,26.2692,-0.7478,25.5214
594,26.0197,-0.72,25.2997
595,22.3549,-0.5194,21.8355
596,26.3676,-0.7404,25.6272
597,24.1195,-0.6336,23.485899999999997
598,24.5855,-0.5868,23.9987
599,22.3926,-0.5588,21.8338
600,24.1865,-0.5892,23.597299999999997
601,24.4133,-0.5749,23.8384
602,22.444,-0.5047,21.9393
603,24.6155,-0.7071,23.9084
604,23.6008,-0.614,22.9868
605,20.7422,-0.4955,20.2467
606,20.6613,-0.3771,20.284200000000002
607,22.4266,-0.5999,21.8267
608,24.3835,-0.4854,23.898100000000003
609,26.8159,-0.8038,26.0121
610,24.4861,-0.5866,23.8995
611,21.738,-0.639,21.099
612,26.6579,-0.822,25.835900000000002
613,23.4258,-0.5747,22.8511
614,25.7239,-0.6227,25.1012
615,25.0586,-0.6318,24.4268
616,23.5076,-0.6319,22.8757
617,21.7764,-0.5805,21.195899999999998
618,23.1355,-0.6078,22.5277
619,22.444,-0.5557,21.888299999999997
620,25.8885,-0.7758,25.1127
621,30.0247,-0.8913,29.133399999999998
622,22.0208,-0.6553,21.3655
623,23.8119,-0.6225,23.189400000000003
624,21.0565,-0.6038,20.4527
625,22.4537,-0.5327,21.921000000000003
626,23.5505,-0.6548,22.895699999999998
627,25.5179,-0.651,24.8669
628,20.4399,-0.5418,19.898100000000003
629,23.1076,-0.7099,22.3977
630,21.4422,-0.6325,20.8097
631,22.4277,-0.5888,21.838900000000002
632,26.4112,-0.6116,25.7996
633,24.5214,-0.6776,23.8438
634,24.6997,-0.6385,24.0612
635,22.3637,-0.5468,21.8169
636,24.1183,-0.6943,23.424000000000003
637,24.7842,-0.7967,23.987499999999997
638,21.6486,-0.546,21.1026
639,26.9423,-0.8074,26.1349
640,23.4804,-0.6165,22.8639
641,26.3382,-0.6782,25.66
642,23.3317,-0.6432,22.6885
643,20.9642,-0.4901,20.4741
644,25.2158,-0.6568,24.559
645,18.7839,-0.5709,18.213
646,25.4627,-0.7654,24.697300000000002
647,23.6036,-0.705,22.898600000000002
648,25.7294,-0.6875,25.0419
649,22.8437,-0.5042,22.339499999999997
650,23.9924,-0.6744,23.318
651,25.7786,-0.7085,25.0701
652,22.214,-0.702,21.512
653,22.2403,-0.6883,21.552
654,24.2398,-0.5262,23.7136
655,25.5212,-0.7695,24.7517
656,22.564,-0.7137,21.8503
657,22.0224,-0.6471,21.375300000000003
658,20.7023,-0.5469,20.1554
659,22.6779,-0.6499,22.028000000000002
660,19.6121,-0.6271,18.985000000000003
661,18.0001,-0.4251,17.575
662,20.4271,-0.518,19.9091
663,22.3136,-0.5492,21.764400000000002
664,26.054,-0.7811,25.2729
665,23.2133,-0.6347,22.5786
666,22.3777,-0.7629,21.614800000000002
667,25.122,-0.64,24.482
668,25.7096,-0.785,24.924599999999998
669,21.1277,-0.5569,20.570800000000002
670,22.5216,-0.625,21.8966
671,19.2107,-0.4579,18.7528
672,21.7611,-0.4535,21.3076
673,24.8402,-0.6524,24.1878
674,24.3768,-0.6037,23.7731
675,21.3506,-0.5693,20.7813
676,25.5497,-0.7964,24.753300000000003
677,22.6959,-0.5628,22.133100000000002
678,22.5654,-0.662,21.9034
679,18.9464,-0.5878,18.3586
680,25.0131,-0.6949,24.3182
681,19.204,-0.4678,18.7362
682,27.3164,-0.8139,26.5025
683,23.4745,-0.6409,22.8336
684,19.4732,-0.7091,18.7641
685,19.9017,-0.5764,19.325300000000002
686,19.129,-0.5108,18.6182
687,21.5376,-0.5744,20.9632
688,21.497,-0.5891,20.9079
689,21.1796,-0.5455,20.6341
690,18.0273,-0.4934,17.5339
691,21.6214,-0.5864,21.035
692,27.969,-0.8074,27.1616
693,22.0124,-0.6666,21.3458
694,20.9811,-0.5656,20.4155
695,21.65,-0.5222,21.127799999999997
696,17.3996,-0.4897,16.9099
697,19.6714,-0.4838,19.1876
698,19.704,-0.5524,19.151600000000002
699,22.11,-0.5637,21.5463
700,19.3984,-0.5234,18.875
701,22.9564,-0.7532,22.2032
702,25.9435,-0.7401,25.203400000000002
703,19.2287,-0.5389,18.689799999999998
704,20.4855,-0.6123,19.873199999999997
705,22.7168,-0.5671,22.1497
706,20.123,-0.525,19.598000000000003
707,18.4241,-0.4323,17.991799999999998
708,24.3382,-0.6774,23.660800000000002
709,26.9874,-0.5968,26.3906
710,24.4807,-0.6698,23.8109
711,23.634,-0.6563,22.9777
712,23.3401,-0.7038,22.6363
713,27.6488,-0.7605,26.8883
714,25.8213,-0.6815,25.1398
715,24.1053,-0.6829,23.4224
716,23.3075,-0.5631,22.744400000000002
717,25.5546,-0.7282,24.8264
718,23.6472,-0.73,22.9172
719,27.1102,-0.7213,26.3889
720,21.4627,-0.4736,20.9891
721,23.7058,-0.617,23.0888
722,25.5649,-0.7,24.864900000000002
723,21.6454,-0.5248,21.1206
724,24.4564,-0.7187,23.7377
725,23.0706,-0.6249,22.4457
726,26.2546,-0.7639,25.4907
727,26.3179,-0.7585,25.5594
728,25.9977,-0.7289,25.2688
729,26.9209,-0.6913,26.229599999999998
730,23.4406,-0.6099,22.8307
731,25.3221,-0.6383,24.683799999999998
732,22.7813,-0.5421,22.2392
733,23.4983,-0.5553,22.943
734,23.4391,-0.5278,22.9113
735,26.7237,-0.7682,25.9555
736,25.3901,-0.739,24.6511
737,26.4917,-0.7613,25.730400000000003
738,21.1098,-0.5316,20.5782
739,19.9694,-0.5228,19.4466
740,23.4333,-0.6358,22.7975
741,21.4589,-0.5513,20.9076
742,23.4717,-0.576,22.895699999999998
743,22.1081,-0.6316,21.4765
744,18.7821,-0.4645,18.3176
745,20.4888,-0.5161,19.9727
746,20.8811,-0.535,20.3461
747,15.2824,-0.2953,14.987100000000002
748,20.9256,-0.5258,20.3998
749,21.936,-0.6844,21.2516
750,22.8041,-0.6366,22.167499999999997
751,21.6732,-0.5877,21.0855
