Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
1,-6.1092,-8.1846,-14.293800000000001
2,-7.5524,-9.6434,-17.1958
3,-8.2632,-8.9553,-17.2185
4,-11.1944,-7.5095,-18.7039
5,-9.8384,-6.7911,-16.6295
6,-11.9251,-7.1426,-19.067700000000002
7,-9.2109,-6.3267,-15.537600000000001
8,-10.8916,-7.3552,-18.2468
9,-7.4065,-7.6761,-15.0826
10,-11.3773,-6.2232,-17.6005
11,-10.0102,-6.8556,-16.8658
12,-5.9349,-8.146,-14.0809
13,-12.2108,-5.8277,-18.0385
14,-6.9929,-8.6002,-15.5931
15,-6.1688,-7.8347,-14.003499999999999
16,-10.4858,-9.138,-19.6238
17,-9.2744,-5.46,-14.7344
18,-6.2598,-8.6149,-14.8747
19,-9.7249,-5.5341,-15.259
20,-10.1112,-7.175,-17.2862
21,-11.6762,-6.3067,-17.9829
22,-10.2153,-9.464,-19.679299999999998
23,-9.7554,-6.0697,-15.825099999999999
24,-8.0104,-8.9348,-16.9452
25,-4.6313,-7.3657,-11.997
26,-5.0546,-6.713,-11.7676
27,-6.412,-7.8053,-14.2173
28,-6.0089,-8.4028,-14.4117
29,-7.0332,-8.9425,-15.9757
30,-6.7561,-7.44,-14.196100000000001
31,-4.455,-6.5708,-11.0258
32,-6.6204,-9.5774,-16.1978
33,-9.6653,-8.1229,-17.7882
34,-12.4921,-9.0081,-21.5002
35,-10.6605,-8.3418,-19.002299999999998
36,-8.5828,-8.1921,-16.774900000000002
37,-5.4932,-7.7662,-13.2594
38,-8.6568,-7.2163,-15.8731
39,-11.4771,-8.0067,-19.483800000000002
40,-10.976,-6.59,-17.566000000000003
41,-5.3938,-8.1477,-13.5415
42,-10.1106,-8.3096,-18.4202
43,-12.029,-9.1233,-21.1523
44,-4.884,-7.4431,-12.327100000000002
45,-4.1725,-7.8444,-12.0169
46,-11.513,-6.2505,-17.7635
47,-9.4476,-7.864,-17.3116
48,-8.9237,-8.3084,-17.232100000000003
49,-11.0143,-6.1387,-17.153
50,-10.9306,-7.1074,-18.038
51,-10.0622,-7.7065,-17.768700000000003
52,-9.0521,-8.1878,-17.2399
53,-11.2168,-7.8887,-19.1055
54,-7.0002,-8.6912,-15.691400000000002
55,-3.0552,-6.6851,-9.740300000000001
56,-8.5579,-7.6251,-16.183
57,-4.6441,-7.0431,-11.6872
58,-6.0801,-7.9455,-14.0256
59,-6.5262,-8.0798,-14.606000000000002
60,-4.9061,-6.8689,-11.775
61,-8.0133,-8.9413,-16.9546
62,-5.4729,-8.1497,-13.622599999999998
63,-7.0803,-7.934,-15.0143
64,-6.6727,-8.2142,-14.8869
65,-8.1973,-6.9821,-15.179400000000001
66,-5.5494,-7.2298,-12.7792
67,-7.3489,-7.9397,-15.2886
68,-12.7576,-6.7389,-19.4965
69,-7.323,-8.7511,-16.0741
70,-4.4933,-7.4899,-11.9832
71,-4.9854,-8.5325,-13.517900000000001
72,-6.1692,-7.5172,-13.686399999999999
73,-8.3755,-7.7327,-16.1082
74,-5.9722,-8.1846,-14.1568
75,-8.2128,-8.4367,-16.6495
76,-6.9677,-8.6468,-15.6145
77,-6.7944,-8.2262,-15.020600000000002
78,-6.2879,-7.987,-14.274899999999999
79,-5.4363,-7.4662,-12.9025
80,-5.2567,-7.2874,-12.5441
81,-6.9932,-8.497,-15.4902
82,-6.5587,-8.3242,-14.8829
83,-8.3472,-7.6527,-15.9999
84,-4.1738,-8.1557,-12.3295
85,-6.8422,-9.1848,-16.027
86,-7.637,-7.6879,-15.3249
87,-4.8111,-6.1604,-10.971499999999999
88,-7.5457,-8.241,-15.7867
89,-8.9261,-7.2427,-16.1688
90,-4.07,-7.0422,-11.112200000000001
91,-6.3135,-8.9743,-15.2878
92,-5.2335,-8.2774,-13.5109
93,-5.2135,-8.0327,-13.2462
94,-6.8443,-8.9519,-15.796199999999999
95,-8.2996,-8.8573,-17.1569
96,-7.4504,-8.6882,-16.1386
97,-5.7909,-7.7571,-13.548
98,-8.0379,-9.4556,-17.4935
99,-5.354,-8.3758,-13.729800000000001
100,-8.6536,-7.1436,-15.7972
101,-12.324,-7.8148,-20.1388
102,-4.3216,-7.8966,-12.2182
103,-10.2093,-8.32,-18.5293
104,-5.0995,-7.3369,-12.436399999999999
105,-7.2752,-7.9903,-15.2655
106,-5.4402,-7.6508,-13.091000000000001
107,-6.2939,-7.842,-14.1359
108,-5.9063,-8.9754,-14.8817
109,-5.2243,-9.2462,-14.470500000000001
110,-5.8786,-7.0168,-12.895399999999999
111,-9.9244,-7.8675,-17.7919
112,-6.5058,-8.1101,-14.6159
113,-11.1311,-6.8034,-17.9345
114,-11.2764,-7.7867,-19.0631
115,-10.3853,-8.4309,-18.816200000000002
116,-9.2895,-9.0622,-18.3517
117,-6.431,-8.7749,-15.2059
118,-4.5188,-6.368,-10.886800000000001
119,-6.2065,-8.7994,-15.0059
120,-7.5567,-8.6267,-16.1834
121,-12.3553,-7.2423,-19.5976
122,-12.4989,-8.8114,-21.3103
123,-9.1547,-6.0042,-15.1589
124,-10.9271,-7.6753,-18.6024
125,-7.6273,-9.3929,-17.0202
126,-12.083,-6.1148,-18.1978
127,-7.3188,-8.7957,-16.1145
128,-7.1258,-8.734,-15.8598
129,-5.0263,-6.5468,-11.5731
130,-9.8299,-6.9214,-16.7513
131,-11.0153,-8.4136,-19.4289
132,-12.2301,-4.162,-16.3921
133,-6.1242,-7.9803,-14.1045
134,-8.2484,-8.6787,-16.9271
135,-5.9868,-6.5561,-12.5429
136,-5.6199,-8.2211,-13.841000000000001
137,-6.5351,-6.8951,-13.4302
138,-7.4849,-9.557,-17.0419
139,-6.7688,-8.0703,-14.839099999999998
140,-10.919,-7.3694,-18.2884
141,-7.6414,-8.3953,-16.0367
142,-6.9059,-9.2378,-16.1437
143,-6.5273,-7.5592,-14.086500000000001
144,-11.0385,-8.8435,-19.882
145,-5.7784,-7.908,-13.6864
146,-7.457,-7.298,-14.754999999999999
147,-9.5833,-6.8659,-16.449199999999998
148,-7.5575,-7.6375,-15.195
149,-3.6328,-8.4838,-12.1166
150,-5.5829,-5.7295,-11.3124
151,-5.8344,-6.6622,-12.4966
152,-7.4575,-6.9379,-14.395399999999999
153,-6.7695,-9.0695,-15.838999999999999
154,-5.9554,-9.5282,-15.4836
155,-7.1136,-8.9312,-16.044800000000002
156,-8.1753,-9.1426,-17.3179
157,-6.3684,-8.4604,-14.828800000000001
158,-11.0824,-7.2007,-18.2831
159,-9.5345,-8.9138,-18.4483
160,-5.7926,-8.1234,-13.916
161,-10.7479,-8.7229,-19.470799999999997
162,-8.3705,-7.4778,-15.8483
163,-7.0584,-7.5396,-14.597999999999999
164,-8.7472,-9.4583,-18.2055
165,-7.6822,-8.1816,-15.8638
166,-8.1743,-8.8403,-17.0146
167,-6.1425,-7.6196,-13.7621
168,-6.16,-7.912,-14.072
169,-10.4838,-8.4247,-18.9085
170,-8.3253,-8.198,-16.5233
171,-10.9531,-7.8935,-18.8466
172,-10.1037,-9.7113,-19.814999999999998
173,-12.7532,-6.3068,-19.06
174,-6.9303,-9.2524,-16.1827
175,-8.1687,-7.2214,-15.3901
176,-5.4306,-8.603,-14.0336
177,-7.4452,-9.565,-17.010199999999998
178,-9.5991,-10.1683,-19.767400000000002
179,-8.3925,-9.413,-17.805500000000002
180,-9.4221,-9.026,-18.4481
181,-8.4892,-7.487,-15.9762
182,-6.8816,-8.81,-15.691600000000001
183,-12.6913,-8.1077,-20.799
184,-9.449,-9.7021,-19.1511
185,-7.3183,-9.9919,-17.3102
186,-8.9949,-9.9766,-18.9715
187,-10.0691,-7.5474,-17.616500000000002
188,-14.3976,-8.4059,-22.8035
189,-10.2412,-8.2231,-18.4643
190,-11.8956,-8.8269,-20.7225
191,-9.6015,-8.8831,-18.4846
192,-7.6704,-7.0938,-14.764199999999999
193,-7.1027,-8.7025,-15.8052
194,-12.2171,-8.3674,-20.5845
195,-7.1475,-7.0636,-14.2111
196,-6.4316,-9.6463,-16.0779
197,-6.9265,-8.5133,-15.439799999999998
198,-8.8608,-8.0538,-16.9146
199,-7.4727,-8.0387,-15.5114
200,-7.8314,-8.621,-16.4524
201,-8.0828,-8.2911,-16.3739
202,-10.7556,-8.7341,-19.4897
203,-8.9019,-8.1093,-17.0112
204,-8.5947,-4.9612,-13.5559
205,-6.7879,-9.4425,-16.2304
206,-10.0191,-8.3128,-18.331899999999997
207,-10.4767,-8.7935,-19.2702
208,-8.9516,-9.6325,-18.5841
209,-9.3547,-7.3329,-16.6876
210,-7.7936,-8.9028,-16.696399999999997
211,-5.7259,-9.2765,-15.002400000000002
212,-9.6117,-8.4823,-18.094
213,-5.0901,-8.5667,-13.6568
214,-10.3964,-8.4223,-18.8187
215,-5.8638,-9.2997,-15.163499999999999
216,-5.1286,-7.7084,-12.837
217,-12.0497,-8.0361,-20.0858
218,-6.2207,-8.7017,-14.9224
219,-5.4748,-7.6708,-13.1456
220,-10.3921,-9.415,-19.8071
221,-6.2183,-8.2384,-14.456700000000001
222,-10.6663,-7.7652,-18.4315
223,-4.9692,-8.5062,-13.4754
224,-7.6745,-8.586,-16.2605
225,-6.3608,-7.9076,-14.2684
226,-5.2247,-6.4114,-11.6361
227,-8.2734,-7.8582,-16.1316
228,-5.2664,-7.9614,-13.2278
229,-7.7935,-9.065,-16.8585
230,-5.8141,-8.4015,-14.2156
231,-10.2164,-8.6305,-18.846899999999998
232,-5.8873,-8.5732,-14.4605
233,-8.651,-9.881,-18.532
234,-6.985,-8.9866,-15.971599999999999
235,-6.0089,-9.0228,-15.0317
236,-5.2885,-5.7757,-11.0642
237,-7.5132,-9.4061,-16.9193
238,-7.9374,-7.878,-15.8154
239,-5.2493,-8.7574,-14.0067
240,-5.2586,-7.2735,-12.5321
241,-9.687,-7.0233,-16.7103
242,-7.4879,-7.1153,-14.603200000000001
243,-8.0025,-7.043,-15.0455
244,-4.8327,-7.7018,-12.534500000000001
245,-6.7298,-7.5684,-14.2982
246,-6.4219,-8.4625,-14.8844
247,-5.6363,-7.4851,-13.121400000000001
248,-6.3471,-7.4212,-13.7683
249,-5.5956,-6.4323,-12.027899999999999
250,-5.0131,-7.6678,-12.6809
251,-5.2729,-7.7833,-13.0562
252,-4.017,-6.4789,-10.4959
253,-6.9703,-7.4364,-14.4067
254,-5.7683,-7.3334,-13.101700000000001
255,-5.5325,-7.4763,-13.0088
256,-6.7603,-7.9128,-14.6731
257,-6.8129,-8.502,-15.314900000000002
258,-8.4336,-7.4515,-15.885100000000001
259,-6.7697,-7.9512,-14.7209
260,-4.8666,-6.8912,-11.7578
261,-5.4526,-6.8924,-12.345
262,-4.4614,-4.5032,-8.9646
263,-11.6867,-7.1813,-18.868000000000002
264,-7.1663,-7.8013,-14.967600000000001
265,-8.5265,-7.4934,-16.0199
266,-7.3964,-9.0281,-16.424500000000002
267,-7.5547,-10.1357,-17.6904
268,-4.2478,-8.6313,-12.8791
269,-9.5346,-6.3653,-15.899899999999999
270,-6.031,-7.1591,-13.1901
271,-10.1334,-8.2445,-18.3779
272,-9.0231,-8.0214,-17.0445
273,-8.2603,-7.8802,-16.140500000000003
274,-6.7112,-7.8926,-14.6038
275,-5.7718,-7.284,-13.0558
276,-6.976,-7.5167,-14.4927
277,-7.945,-8.4314,-16.3764
278,-6.9736,-9.0011,-15.974699999999999
279,-10.9852,-8.2681,-19.253300000000003
280,-6.6137,-8.5691,-15.1828
281,-6.0639,-8.0914,-14.1553
282,-9.4664,-8.7327,-18.1991
283,-7.1763,-8.1111,-15.287400000000002
284,-5.6217,-8.0108,-13.6325
285,-4.786,-8.8908,-13.6768
286,-8.2088,-8.0729,-16.2817
287,-10.1469,-8.1853,-18.3322
288,-7.6585,-7.7968,-15.455300000000001
289,-5.6169,-7.9967,-13.6136
290,-3.5455,-6.6468,-10.1923
291,-10.8246,-8.1187,-18.9433
292,-4.8522,-7.0283,-11.8805
293,-4.8399,-7.8417,-12.6816
294,-6.6883,-7.8318,-14.5201
295,-6.8144,-6.3683,-13.1827
296,-8.7306,-9.137,-17.867600000000003
297,-6.469,-8.2312,-14.700199999999999
298,-6.5846,-7.785,-14.3696
299,-3.633,-7.4821,-11.1151
300,-4.6902,-6.0416,-10.7318
301,-10.6096,-6.1108,-16.7204
302,-6.8,-8.3681,-15.168099999999999
303,-4.6401,-7.1974,-11.8375
304,-5.2957,-6.761,-12.0567
305,-4.6074,-8.5224,-13.1298
306,-8.7172,-7.0778,-15.795
307,-7.197,-7.7632,-14.9602
308,-2.773,-7.5117,-10.2847
309,-9.1331,-7.447,-16.5801
310,-9.0212,-7.9588,-16.98
311,-7.7531,-8.9813,-16.7344
312,-5.4933,-7.9208,-13.4141
313,-5.8924,-7.1576,-13.05
314,-5.4631,-7.2555,-12.718599999999999
315,-5.6839,-7.3019,-12.985800000000001
316,-7.9788,-8.2176,-16.196399999999997
317,-5.627,-8.1708,-13.797799999999999
318,-7.1586,-7.573,-14.7316
319,-4.1529,-7.4216,-11.5745
320,-3.667,-7.202,-10.869
321,-5.3163,-8.4074,-13.723700000000001
322,-8.9384,-6.9135,-15.8519
323,-4.5164,-6.9334,-11.4498
324,-5.8594,-6.3684,-12.2278
325,-6.7328,-7.827,-14.5598
326,-4.8906,-7.2536,-12.1442
327,-3.9967,-6.6024,-10.5991
328,-4.3837,-7.4439,-11.8276
329,-5.1617,-7.6447,-12.8064
330,-2.901,-4.5127,-7.4136999999999995
331,-4.7195,-8.3528,-13.0723
332,-4.0035,-5.8786,-9.8821
333,-7.9475,-7.9899,-15.9374
334,-10.1914,-8.7365,-18.9279
335,-4.7429,-7.2639,-12.006799999999998
336,-5.8097,-7.5157,-13.3254
337,-2.9701,-6.5249,-9.495
338,-5.631,-8.0232,-13.6542
339,-5.8423,-5.3649,-11.2072
340,-7.7783,-6.0181,-13.796399999999998
341,-4.3128,-8.2698,-12.5826
342,-6.034,-7.9583,-13.9923
343,-5.7311,-8.1889,-13.92
344,-7.5531,-6.5353,-14.0884
345,-9.846,-7.4438,-17.2898
346,-4.2807,-6.7935,-11.074200000000001
347,-6.646,-7.8222,-14.4682
348,-4.4043,-7.4504,-11.854700000000001
349,-5.2614,-5.3285,-10.5899
350,-6.5362,-8.2021,-14.738299999999999
351,-4.9751,-6.5165,-11.4916
352,-11.2662,-6.0496,-17.3158
353,-5.8028,-6.9793,-12.7821
354,-5.6971,-7.7338,-13.4309
355,-5.9811,-7.0164,-12.997499999999999
356,-7.6477,-7.5791,-15.2268
357,-4.9539,-7.2786,-12.2325
358,-8.8214,-8.2821,-17.1035
359,-6.8036,-7.0034,-13.807
360,-3.9808,-6.1496,-10.1304
361,-6.6042,-8.3653,-14.9695
362,-5.2137,-6.6763,-11.89
363,-4.3728,-8.4639,-12.8367
364,-4.9421,-7.1767,-12.1188
365,-8.53,-9.2819,-17.8119
366,-3.8902,-6.498,-10.388200000000001
367,-5.6365,-7.0995,-12.736
368,-5.7932,-6.3371,-12.1303
369,-5.6057,-7.4992,-13.1049
370,-5.3416,-8.0088,-13.3504
371,-6.8898,-8.2571,-15.146899999999999
372,-5.1627,-5.8502,-11.0129
373,-4.9723,-8.2872,-13.2595
374,-3.5702,-8.5136,-12.0838
375,-6.0037,-6.5364,-12.5401
376,-8.7567,-8.2164,-16.973100000000002
377,-6.8229,-7.3904,-14.2133
378,-6.0219,-7.4039,-13.425799999999999
379,-7.53,-7.2204,-14.750399999999999
380,-5.3011,-7.3503,-12.651399999999999
381,-3.8859,-6.2458,-10.1317
382,-5.2266,-8.4723,-13.698900000000002
383,-6.7426,-7.864,-14.6066
384,-8.7444,-8.8864,-17.6308
385,-9.8965,-6.0957,-15.9922
386,-4.6364,-6.7525,-11.3889
387,-6.4679,-8.6511,-15.119
388,-4.9927,-8.4313,-13.424
389,-4.7291,-7.5873,-12.3164
390,-5.2617,-7.181,-12.4427
391,-10.8422,-7.7243,-18.5665
392,-6.8415,-7.2412,-14.082699999999999
393,-6.8173,-7.6269,-14.4442
394,-5.1721,-7.7697,-12.9418
395,-7.5513,-8.464,-16.0153
396,-5.2863,-6.4398,-11.726099999999999
397,-6.2066,-6.7432,-12.9498
398,-4.7646,-6.7653,-11.5299
399,-5.3208,-8.2638,-13.5846
400,-6.8071,-7.9933,-14.8004
401,-9.9097,-7.2985,-17.2082
402,-6.191,-6.2907,-12.4817
403,-6.2608,-9.0889,-15.3497
404,-9.7336,-8.7155,-18.4491
405,-4.3851,-6.1933,-10.5784
406,-11.9443,-8.781,-20.7253
407,-5.5443,-7.4185,-12.9628
408,-3.8796,-6.2162,-10.0958
409,-5.1001,-7.171,-12.2711
410,-6.0745,-7.1548,-13.229299999999999
411,-8.3936,-7.7738,-16.1674
412,-5.9271,-8.5877,-14.514800000000001
413,-5.5164,-6.2228,-11.7392
414,-5.3289,-6.2264,-11.555299999999999
415,-3.9052,-7.5732,-11.4784
416,-5.0552,-7.3071,-12.362300000000001
417,-4.4808,-7.5158,-11.9966
418,-4.3808,-6.1854,-10.566199999999998
419,-6.3351,-9.0612,-15.3963
420,-5.8966,-6.1898,-12.086400000000001
421,-3.9585,-7.7317,-11.6902
422,-7.6873,-8.0787,-15.765999999999998
423,-5.6218,-8.4575,-14.0793
424,-6.5194,-8.1615,-14.680900000000001
425,-6.5544,-7.969,-14.5234
426,-5.226,-8.0113,-13.237300000000001
427,-6.3512,-6.8504,-13.2016
428,-6.5082,-7.3386,-13.8468
429,-6.3444,-8.85,-15.1944
430,-5.5615,-6.9012,-12.4627
431,-8.2695,-6.6403,-14.9098
432,-5.0897,-8.3682,-13.457899999999999
433,-4.5314,-6.3447,-10.8761
434,-6.9695,-7.1347,-14.104199999999999
435,-5.9549,-7.8919,-13.8468
436,-5.9438,-8.6955,-14.639299999999999
437,-8.8393,-8.1034,-16.942700000000002
438,-5.9514,-8.3654,-14.316799999999999
439,-5.3163,-8.3707,-13.687
440,-9.6562,-7.3977,-17.0539
441,-5.1279,-6.244,-11.3719
442,-4.7632,-5.908,-10.6712
443,-9.1127,-8.3937,-17.5064
444,-10.0408,-4.0301,-14.070900000000002
445,-6.2806,-8.3815,-14.6621
446,-3.6632,-8.1677,-11.8309
447,-8.2152,-8.8921,-17.1073
448,-8.1559,-8.2523,-16.4082
449,-5.9536,-7.2541,-13.207699999999999
450,-5.8129,-6.2853,-12.0982
451,-5.1244,-7.9544,-13.0788
452,-6.3641,-6.8455,-13.2096
453,-4.7805,-8.1712,-12.9517
454,-5.5142,-7.3386,-12.852799999999998
455,-6.6608,-7.1373,-13.7981
456,-6.5798,-7.219,-13.7988
457,-4.522,-5.1189,-9.6409
458,-5.8116,-7.1721,-12.9837
459,-10.4568,-5.8292,-16.286
460,-4.7109,-8.339,-13.049900000000001
461,-5.0044,-6.4434,-11.4478
462,-7.0322,-7.7028,-14.735
463,-5.2816,-8.578,-13.8596
464,-6.6299,-7.9561,-14.586
465,-6.8586,-8.6357,-15.494299999999999
466,-11.4261,-9.7229,-21.149
467,-5.5765,-8.5739,-14.150400000000001
468,-9.6397,-7.2474,-16.8871
469,-5.5451,-7.1358,-12.6809
470,-5.5836,-8.6423,-14.2259
471,-4.6678,-5.6589,-10.326699999999999
472,-5.9278,-7.2197,-13.1475
473,-5.2576,-8.5464,-13.804
474,-7.0794,-8.048,-15.1274
475,-11.7631,-8.3607,-20.1238
476,-4.1232,-7.9035,-12.0267
477,-4.8638,-6.36,-11.2238
478,-4.6078,-7.5088,-12.1166
479,-7.9246,-8.2907,-16.2153
480,-4.5876,-7.5025,-12.0901
481,-10.2735,-8.2342,-18.5077
482,-5.0614,-8.8936,-13.954999999999998
483,-10.9561,-8.7833,-19.7394
484,-4.8115,-9.1127,-13.924199999999999
485,-5.0773,-5.4001,-10.4774
486,-7.5631,-8.2159,-15.779
487,-6.2239,-8.3029,-14.5268
488,-7.7747,-6.9895,-14.764199999999999
489,-5.6017,-8.0244,-13.626100000000001
490,-6.7112,-8.6345,-15.345699999999999
